station_id,timestamp,row_count
33014,2025-03-25 05:00:00,11
33014,2025-03-25 06:00:00,11
33014,2025-03-25 07:00:00,11
33014,2025-03-25 08:00:00,11
33014,2025-03-25 09:00:00,11
33014,2025-03-25 10:00:00,11
33014,2025-03-25 11:00:00,11
33014,2025-03-25 12:00:00,11
33014,2025-03-25 13:00:00,11
33014,2025-03-25 14:00:00,11
33014,2025-03-25 15:00:00,11
33014,2025-03-25 16:00:00,11
33014,2025-03-25 17:00:00,11
33014,2025-03-25 18:00:00,11
33014,2025-03-25 19:00:00,11
33014,2025-03-25 20:00:00,11
33014,2025-03-25 21:00:00,11
33014,2025-03-25 22:00:00,11
33014,2025-03-25 23:00:00,11
33014,2025-03-26 00:00:00,11
33014,2025-03-26 01:00:00,11
33014,2025-03-26 02:00:00,11
33014,2025-04-02 21:00:00,2
33014,2025-04-06 10:00:00,2
33014,2025-04-11 05:00:00,4
33014,2025-04-14 08:00:00,2
33014,2025-04-23 05:00:00,2
33014,2025-04-27 05:00:00,2
33014,2025-04-27 20:00:00,2
33014,2025-05-04 23:00:00,2
33014,2025-05-07 21:00:00,3
33014,2025-05-15 07:00:00,3
33014,2025-05-20 01:00:00,7
33014,2025-05-20 02:00:00,6
33014,2025-05-20 03:00:00,6
33014,2025-05-20 04:00:00,6
33014,2025-05-20 05:00:00,6
33014,2025-05-20 06:00:00,6
33014,2025-05-20 07:00:00,6
33014,2025-05-20 08:00:00,6
33014,2025-05-20 09:00:00,6
33014,2025-05-20 10:00:00,6
33014,2025-05-20 11:00:00,6
33014,2025-05-20 12:00:00,6
33014,2025-05-20 13:00:00,6
33014,2025-05-20 14:00:00,6
33014,2025-05-20 15:00:00,6
33014,2025-05-20 16:00:00,6
33014,2025-05-20 17:00:00,6
33014,2025-05-20 18:00:00,6
33014,2025-05-20 19:00:00,6
33014,2025-05-20 20:00:00,6
33014,2025-05-20 21:00:00,6
33014,2025-05-20 22:00:00,6
33014,2025-05-20 23:00:00,6
33014,2025-05-21 00:00:00,6
33014,2025-05-22 01:00:00,3
33014,2025-05-28 01:00:00,2
33014,2025-06-03 00:00:00,2
33014,2025-06-04 07:00:00,2
33014,2025-06-15 07:00:00,2
33014,2025-06-17 09:00:00,3
33014,2025-06-19 21:00:00,3
33014,2025-06-19 22:00:00,2
33014,2025-06-20 08:00:00,2
33014,2025-06-22 14:00:00,3
34016,2025-01-21 21:00:00,2
34016,2025-03-06 06:00:00,2
34016,2025-04-01 05:00:00,5
34016,2025-08-19 06:00:00,4
34016,2025-08-19 07:00:00,2
34016,2025-10-02 01:00:00,3
34016,2025-10-03 04:00:00,2
34016,2025-10-21 00:00:00,2
34016,2025-10-21 04:00:00,2
34016,2025-10-24 03:00:00,4
34016,2025-10-25 21:00:00,12
34016,2025-10-25 22:00:00,9
34016,2025-10-25 23:00:00,6
34016,2025-10-26 00:00:00,2
34016,2025-10-26 08:00:00,4
34016,2025-10-26 09:00:00,3
34016,2025-11-23 07:00:00,5
47024,2025-01-08 17:00:00,17
47024,2025-01-08 18:00:00,14
47024,2025-01-08 19:00:00,13
47024,2025-01-08 20:00:00,12
47024,2025-01-08 21:00:00,11
47024,2025-01-08 22:00:00,11
47024,2025-01-08 23:00:00,11
47024,2025-01-09 00:00:00,11
47024,2025-01-09 01:00:00,11
47024,2025-01-09 02:00:00,10
47024,2025-01-09 03:00:00,10
47024,2025-01-09 04:00:00,9
47024,2025-01-09 05:00:00,9
47024,2025-01-09 06:00:00,8
47024,2025-01-09 07:00:00,7
47024,2025-01-09 08:00:00,7
47024,2025-01-09 09:00:00,7
47024,2025-01-09 10:00:00,6
47024,2025-01-09 11:00:00,16
47024,2025-01-09 12:00:00,11
47024,2025-01-09 13:00:00,11
47024,2025-01-09 14:00:00,11
47024,2025-01-09 15:00:00,11
47024,2025-01-09 16:00:00,11
47024,2025-01-09 17:00:00,9
47024,2025-01-09 18:00:00,8
47024,2025-01-09 19:00:00,7
47024,2025-01-09 20:00:00,7
47024,2025-01-09 21:00:00,6
47024,2025-01-09 22:00:00,6
47024,2025-01-09 23:00:00,6
47024,2025-01-10 00:00:00,6
47024,2025-01-10 01:00:00,6
47024,2025-01-10 02:00:00,6
47024,2025-01-10 03:00:00,6
47024,2025-01-10 04:00:00,6
47024,2025-01-10 05:00:00,6
47024,2025-01-10 06:00:00,6
47024,2025-01-10 07:00:00,6
47024,2025-01-10 08:00:00,6
47024,2025-01-10 09:00:00,6
47024,2025-01-10 10:00:00,6
47024,2025-01-17 21:00:00,3
47024,2025-01-17 22:00:00,2
47024,2025-03-11 20:00:00,3
47024,2025-03-15 07:00:00,5
47024,2025-03-20 19:00:00,3
47024,2025-05-06 10:00:00,3
47024,2025-06-03 06:00:00,6
47024,2025-06-05 02:00:00,5
47024,2025-07-02 02:00:00,2
47024,2025-07-22 00:00:00,5
47024,2025-07-22 01:00:00,2
47024,2025-07-25 06:00:00,3
47024,2025-08-22 07:00:00,3
47024,2025-09-10 06:00:00,3
47024,2025-09-19 13:00:00,9
47024,2025-09-28 03:00:00,5
47024,2025-09-28 04:00:00,4
47024,2025-10-21 00:00:00,2
47024,2025-10-31 06:00:00,2
47024,2025-11-12 01:00:00,5
47024,2025-11-12 02:00:00,3
47024,2025-11-12 03:00:00,2
47024,2025-11-12 04:00:00,2
47024,2025-11-27 07:00:00,2
50240,2025-01-07 04:00:00,2
50240,2025-01-14 04:00:00,4
50240,2025-03-04 22:00:00,3
50240,2025-03-06 10:00:00,2
50240,2025-03-10 02:00:00,3
50240,2025-03-10 23:00:00,2
50240,2025-03-11 20:00:00,2
50240,2025-03-15 01:00:00,3
50240,2025-03-16 00:00:00,4
50240,2025-03-24 19:00:00,2
50240,2025-03-25 10:00:00,6
50240,2025-03-25 11:00:00,4
50240,2025-03-25 12:00:00,4
50240,2025-03-25 13:00:00,2
50240,2025-04-01 06:00:00,4
50240,2025-04-04 03:00:00,5
50240,2025-04-04 04:00:00,2
50240,2025-04-09 16:00:00,2
50240,2025-04-14 09:00:00,2
50240,2025-04-17 07:00:00,2
50240,2025-04-29 03:00:00,2
50240,2025-05-01 00:00:00,3
50240,2025-05-03 01:00:00,3
50240,2025-05-10 12:00:00,2
50240,2025-05-16 06:00:00,2
50240,2025-06-14 14:00:00,3
50240,2025-06-19 10:00:00,3
50240,2025-06-26 19:00:00,3
50240,2025-06-30 20:00:00,3
50240,2025-07-02 14:00:00,3
50240,2025-07-10 05:00:00,5
50240,2025-07-10 20:00:00,3
50240,2025-07-14 19:00:00,3
50240,2025-07-28 23:00:00,3
50240,2025-08-13 07:00:00,2
50240,2025-08-28 04:00:00,4
50240,2025-09-02 03:00:00,5
50240,2025-09-02 04:00:00,3
50240,2025-09-05 05:00:00,4
50240,2025-09-28 07:00:00,5
50240,2025-09-28 19:00:00,3
50240,2025-10-04 04:00:00,2
50240,2025-10-16 04:00:00,4
50240,2025-10-17 09:00:00,2
50240,2025-10-20 03:00:00,5
50240,2025-10-26 07:00:00,2
50240,2025-10-30 03:00:00,22
50240,2025-10-30 04:00:00,10
50240,2025-10-30 05:00:00,8
50240,2025-10-30 06:00:00,6
50240,2025-10-30 07:00:00,5
50240,2025-10-30 09:00:00,23
50240,2025-10-30 10:00:00,20
50240,2025-10-30 11:00:00,18
50240,2025-10-30 12:00:00,16
50240,2025-10-30 13:00:00,15
50240,2025-10-30 14:00:00,14
50240,2025-10-30 15:00:00,13
50240,2025-10-30 16:00:00,11
50240,2025-10-30 17:00:00,8
50240,2025-10-30 18:00:00,8
50240,2025-10-30 19:00:00,8
50240,2025-10-30 20:00:00,8
50240,2025-10-30 21:00:00,8
50240,2025-10-30 22:00:00,8
50240,2025-10-30 23:00:00,8
50240,2025-10-31 00:00:00,8
50240,2025-10-31 01:00:00,8
50240,2025-10-31 02:00:00,8
50240,2025-10-31 03:00:00,8
50240,2025-10-31 04:00:00,8
50240,2025-10-31 05:00:00,8
50240,2025-10-31 06:00:00,8
50240,2025-10-31 07:00:00,8
50240,2025-10-31 08:00:00,8
50240,2025-10-31 09:00:00,8
50240,2025-10-31 10:00:00,8
50240,2025-10-31 11:00:00,6
50240,2025-10-31 12:00:00,4
50240,2025-10-31 13:00:00,3
50240,2025-11-13 03:00:00,2
50240,2025-11-14 20:00:00,3
50240,2025-11-17 19:00:00,3
50240,2025-12-04 08:00:00,6
50240,2025-12-04 09:00:00,2
50240,2025-12-05 03:00:00,3
50240,2025-12-08 05:00:00,2
50240,2025-12-17 06:00:00,5
50240,2025-12-26 10:00:00,2
50250,2025-01-15 00:00:00,5
50250,2025-01-15 01:00:00,2
50250,2025-01-15 02:00:00,2
50250,2025-04-29 18:00:00,11
50250,2025-04-29 19:00:00,9
50250,2025-04-29 20:00:00,9
50250,2025-04-29 21:00:00,9
50250,2025-04-29 22:00:00,9
50250,2025-04-29 23:00:00,9
50250,2025-04-30 00:00:00,9
50250,2025-04-30 01:00:00,9
50250,2025-04-30 02:00:00,9
50250,2025-04-30 03:00:00,9
50250,2025-04-30 04:00:00,9
50250,2025-04-30 05:00:00,9
50250,2025-04-30 06:00:00,9
50250,2025-04-30 07:00:00,9
50250,2025-04-30 08:00:00,9
50250,2025-04-30 09:00:00,9
50250,2025-04-30 10:00:00,9
50250,2025-04-30 11:00:00,9
50250,2025-04-30 12:00:00,9
50250,2025-04-30 13:00:00,9
50250,2025-04-30 14:00:00,9
50250,2025-04-30 15:00:00,9
50250,2025-04-30 16:00:00,9
50250,2025-04-30 17:00:00,9
50250,2025-08-01 03:00:00,4
50250,2025-09-08 03:00:00,2
50250,2025-10-23 01:00:00,10
50260,2025-01-11 21:00:00,2
50260,2025-03-05 04:00:00,2
50260,2025-04-14 06:00:00,3
50260,2025-06-10 20:00:00,2
50260,2025-06-21 01:00:00,5
50260,2025-07-10 07:00:00,2
50260,2025-07-25 08:00:00,4
50260,2025-10-21 00:00:00,2
51235,2025-01-07 02:00:00,7
51235,2025-01-07 03:00:00,3
51235,2025-01-12 13:00:00,3
51235,2025-01-13 00:00:00,3
51235,2025-01-17 02:00:00,2
51235,2025-01-21 01:00:00,3
51235,2025-01-23 15:00:00,6
51235,2025-01-23 16:00:00,4
51235,2025-01-23 17:00:00,2
51235,2025-01-30 19:00:00,7
51235,2025-01-30 20:00:00,2
51235,2025-03-05 06:00:00,2
51235,2025-03-13 00:00:00,2
51235,2025-03-31 08:00:00,3
51235,2025-04-10 05:00:00,4
51235,2025-04-17 01:00:00,3
51235,2025-04-20 03:00:00,2
51235,2025-04-23 15:00:00,2
51235,2025-05-05 04:00:00,3
51235,2025-05-05 23:00:00,4
51235,2025-05-21 07:00:00,2
51235,2025-05-23 20:00:00,4
51235,2025-05-25 01:00:00,2
51235,2025-05-27 21:00:00,5
51235,2025-06-02 23:00:00,3
51235,2025-06-04 22:00:00,2
51235,2025-06-05 21:00:00,3
51235,2025-06-05 22:00:00,2
51235,2025-06-07 08:00:00,3
51235,2025-06-24 21:00:00,4
51235,2025-07-03 05:00:00,6
51235,2025-07-06 07:00:00,3
51235,2025-07-07 01:00:00,5
51235,2025-07-07 02:00:00,3
51235,2025-07-17 01:00:00,6
51235,2025-07-17 02:00:00,3
51235,2025-07-17 03:00:00,2
51235,2025-07-22 23:00:00,2
51235,2025-08-20 22:00:00,3
51235,2025-08-22 07:00:00,5
51235,2025-08-27 22:00:00,4
51235,2025-08-28 04:00:00,3
51235,2025-09-15 08:00:00,2
51235,2025-09-17 07:00:00,3
51235,2025-09-19 06:00:00,3
51235,2025-09-26 00:00:00,6
51235,2025-09-26 01:00:00,2
51235,2025-10-05 16:00:00,6
51235,2025-10-05 17:00:00,5
51235,2025-10-05 18:00:00,3
51235,2025-10-22 20:00:00,4
51235,2025-10-26 06:00:00,2
51235,2025-10-27 23:00:00,2
51235,2025-10-30 20:00:00,2
51235,2025-11-19 03:00:00,3
51235,2025-11-23 02:00:00,5
51235,2025-11-24 20:00:00,4
51235,2025-11-30 21:00:00,3
51235,2025-12-19 14:00:00,15
51235,2025-12-19 15:00:00,12
51235,2025-12-19 16:00:00,10
51235,2025-12-19 17:00:00,7
51235,2025-12-19 18:00:00,6
51235,2025-12-19 19:00:00,5
51235,2025-12-19 20:00:00,4
51235,2025-12-19 21:00:00,4
51235,2025-12-19 22:00:00,3
51235,2025-12-19 23:00:00,2
51235,2025-12-20 00:00:00,2
53003,2025-01-14 23:00:00,2
53003,2025-01-17 01:00:00,2
53003,2025-03-21 08:00:00,7
53003,2025-03-21 09:00:00,7
53003,2025-03-21 10:00:00,7
53003,2025-03-21 11:00:00,7
53003,2025-03-21 12:00:00,7
53003,2025-03-21 13:00:00,7
53003,2025-03-21 14:00:00,7
53003,2025-03-21 15:00:00,7
53003,2025-03-21 16:00:00,7
53003,2025-03-21 17:00:00,7
53003,2025-03-21 18:00:00,7
53003,2025-03-21 19:00:00,7
53003,2025-03-21 20:00:00,7
53003,2025-03-21 21:00:00,7
53003,2025-03-21 22:00:00,7
53003,2025-03-21 23:00:00,7
53003,2025-03-22 00:00:00,7
53003,2025-03-22 01:00:00,7
53003,2025-03-22 02:00:00,7
53003,2025-03-22 03:00:00,7
53003,2025-03-22 04:00:00,7
53003,2025-03-22 05:00:00,7
53003,2025-03-22 06:00:00,7
53003,2025-03-22 07:00:00,7
53003,2025-03-22 23:00:00,3
53003,2025-03-28 00:00:00,2
53003,2025-04-15 23:00:00,2
53003,2025-05-16 08:00:00,2
53003,2025-06-11 07:00:00,10
53003,2025-06-11 08:00:00,5
53003,2025-09-15 17:00:00,6
53003,2025-09-16 05:00:00,5
53003,2025-09-16 06:00:00,3
53003,2025-09-22 01:00:00,2
53003,2025-09-24 03:00:00,3
53003,2025-10-16 10:00:00,4
53003,2025-10-16 11:00:00,2
53003,2025-10-21 00:00:00,2
53003,2025-11-12 20:00:00,2
53003,2025-11-14 04:00:00,3
53003,2025-12-10 18:00:00,4
53003,2025-12-10 19:00:00,3
53003,2025-12-10 20:00:00,2
53004,2025-01-10 02:00:00,3
53004,2025-01-15 03:00:00,3
53004,2025-01-19 03:00:00,2
53004,2025-01-28 05:00:00,2
53004,2025-03-07 02:00:00,3
53004,2025-03-07 05:00:00,6
53004,2025-03-16 00:00:00,4
53004,2025-03-16 01:00:00,2
53004,2025-03-24 20:00:00,2
53004,2025-03-30 13:00:00,3
53004,2025-04-08 08:00:00,4
53004,2025-04-15 04:00:00,4
53004,2025-04-15 05:00:00,3
53004,2025-04-15 06:00:00,2
53004,2025-05-04 21:00:00,3
53004,2025-05-08 02:00:00,2
53004,2025-05-08 11:00:00,4
53004,2025-05-18 21:00:00,4
53004,2025-05-18 22:00:00,2
53004,2025-05-28 18:00:00,14
53004,2025-05-28 19:00:00,8
53004,2025-05-28 20:00:00,2
53004,2025-05-29 00:00:00,8
53004,2025-05-29 01:00:00,3
53004,2025-06-05 07:00:00,3
53004,2025-06-18 07:00:00,2
53004,2025-07-04 01:00:00,3
53004,2025-07-14 04:00:00,9
53004,2025-07-14 05:00:00,3
53004,2025-07-16 04:00:00,9
53004,2025-07-16 05:00:00,9
53004,2025-07-30 17:00:00,3
53004,2025-07-30 18:00:00,2
53004,2025-07-30 19:00:00,2
53004,2025-07-31 00:00:00,2
53004,2025-08-01 01:00:00,2
53004,2025-08-01 19:00:00,3
53004,2025-08-10 03:00:00,3
53004,2025-08-14 03:00:00,4
53004,2025-08-16 05:00:00,3
53004,2025-08-21 22:00:00,6
53004,2025-08-26 04:00:00,9
53004,2025-08-28 21:00:00,4
53004,2025-08-30 04:00:00,2
53004,2025-09-02 08:00:00,4
53004,2025-09-17 22:00:00,5
53004,2025-09-24 00:00:00,5
53004,2025-09-24 01:00:00,2
53004,2025-09-26 03:00:00,2
53004,2025-10-01 03:00:00,4
53004,2025-10-11 01:00:00,4
53004,2025-10-21 00:00:00,2
53004,2025-10-21 06:00:00,2
53004,2025-10-22 06:00:00,2
53004,2025-10-23 06:00:00,3
53004,2025-10-27 07:00:00,18
53004,2025-10-27 08:00:00,4
53004,2025-10-27 21:00:00,3
53004,2025-10-28 03:00:00,2
53004,2025-10-29 21:00:00,3
53004,2025-11-05 06:00:00,2
53004,2025-11-10 07:00:00,8
53004,2025-11-16 20:00:00,5
53004,2025-11-22 12:00:00,5
53004,2025-11-22 13:00:00,2
53004,2025-11-25 19:00:00,3
53004,2025-11-25 22:00:00,3
53004,2025-11-27 07:00:00,2
53004,2025-12-03 05:00:00,3
53004,2025-12-05 08:00:00,3
53004,2025-12-10 08:00:00,2
53004,2025-12-23 02:00:00,2
55049,2025-01-27 05:00:00,2
55049,2025-03-09 07:00:00,2
55049,2025-03-09 15:00:00,3
55049,2025-03-30 20:00:00,2
55049,2025-04-29 06:00:00,2
55049,2025-05-09 11:00:00,11
55049,2025-05-09 12:00:00,3
55049,2025-05-09 13:00:00,2
55049,2025-05-15 05:00:00,3
55049,2025-10-21 00:00:00,2
55049,2025-10-27 21:00:00,4
55049,2025-11-04 03:00:00,5
55049,2025-11-08 04:00:00,3
55049,2025-11-17 10:00:00,2
57025,2025-03-13 07:00:00,2
57025,2025-04-16 00:00:00,3
57025,2025-05-01 21:00:00,2
57025,2025-05-17 03:00:00,4
57025,2025-05-30 04:00:00,3
57025,2025-06-04 06:00:00,6
57025,2025-06-04 07:00:00,4
57025,2025-06-04 08:00:00,4
57025,2025-06-04 09:00:00,4
57025,2025-06-04 10:00:00,4
57025,2025-06-04 11:00:00,4
57025,2025-06-04 12:00:00,4
57025,2025-06-04 13:00:00,4
57025,2025-06-04 14:00:00,4
57025,2025-06-04 15:00:00,4
57025,2025-06-04 16:00:00,4
57025,2025-06-04 17:00:00,4
57025,2025-06-04 18:00:00,4
57025,2025-06-04 19:00:00,4
57025,2025-06-04 20:00:00,4
57025,2025-06-04 21:00:00,4
57025,2025-06-04 22:00:00,4
57025,2025-06-04 23:00:00,4
57025,2025-06-05 00:00:00,4
57025,2025-06-05 01:00:00,4
57025,2025-06-05 02:00:00,4
57025,2025-06-05 03:00:00,4
57025,2025-06-05 04:00:00,4
57025,2025-06-05 05:00:00,4
57025,2025-06-10 22:00:00,7
57025,2025-06-10 23:00:00,4
57025,2025-10-20 23:00:00,14
57025,2025-10-21 00:00:00,24
57025,2025-10-21 01:00:00,12
57025,2025-10-21 02:00:00,12
57025,2025-10-21 03:00:00,12
57025,2025-10-21 04:00:00,12
57025,2025-10-21 05:00:00,12
57025,2025-10-21 06:00:00,12
57025,2025-10-21 07:00:00,12
57025,2025-10-21 08:00:00,12
57025,2025-10-21 09:00:00,12
57025,2025-10-21 10:00:00,12
57025,2025-10-21 11:00:00,12
57025,2025-10-21 12:00:00,12
57025,2025-10-21 13:00:00,12
57025,2025-10-21 14:00:00,12
57025,2025-10-21 15:00:00,12
57025,2025-10-21 16:00:00,12
57025,2025-10-21 17:00:00,12
57025,2025-10-21 18:00:00,12
57025,2025-10-21 19:00:00,12
57025,2025-10-21 20:00:00,12
57025,2025-10-21 21:00:00,12
57025,2025-10-21 22:00:00,12
66249,2025-04-27 09:00:00,2
66249,2025-10-21 00:00:00,2
68025,2025-01-09 01:00:00,2
68025,2025-01-09 04:00:00,2
68025,2025-01-11 02:00:00,3
68025,2025-01-11 03:00:00,2
68025,2025-01-18 07:00:00,3
68025,2025-03-03 21:00:00,2
68025,2025-03-07 00:00:00,2
68025,2025-03-11 22:00:00,2
68025,2025-03-16 04:00:00,2
68025,2025-03-26 02:00:00,3
68025,2025-04-01 05:00:00,2
68025,2025-04-03 19:00:00,2
68025,2025-04-10 22:00:00,2
68025,2025-04-12 07:00:00,3
68025,2025-05-14 20:00:00,3
68025,2025-05-24 07:00:00,2
68025,2025-05-28 21:00:00,2
68025,2025-06-17 22:00:00,3
68025,2025-06-18 04:00:00,2
68025,2025-06-22 19:00:00,2
68025,2025-06-23 06:00:00,5
68025,2025-07-01 11:00:00,2
68025,2025-07-04 06:00:00,6
68025,2025-07-11 01:00:00,4
68025,2025-07-17 05:00:00,2
68025,2025-07-26 07:00:00,5
68025,2025-08-05 03:00:00,2
68025,2025-08-08 00:00:00,12
68025,2025-08-08 01:00:00,2
68025,2025-08-09 17:00:00,2
68025,2025-08-11 21:00:00,5
68025,2025-08-16 04:00:00,3
68025,2025-08-19 18:00:00,4
68025,2025-08-24 04:00:00,5
68025,2025-08-29 14:00:00,2
68025,2025-09-09 18:00:00,6
68025,2025-09-09 19:00:00,3
68025,2025-09-17 20:00:00,5
68025,2025-09-22 02:00:00,3
68025,2025-10-09 02:00:00,2
68025,2025-10-13 21:00:00,3
68025,2025-10-13 22:00:00,2
68025,2025-10-14 21:00:00,3
68025,2025-10-16 06:00:00,3
68025,2025-10-19 02:00:00,2
68025,2025-10-19 03:00:00,2
68025,2025-10-19 04:00:00,2
68025,2025-10-19 06:00:00,7
68025,2025-10-19 07:00:00,4
68025,2025-10-19 08:00:00,3
68025,2025-10-28 09:00:00,6
68025,2025-10-31 19:00:00,6
68025,2025-10-31 20:00:00,9
68025,2025-11-09 21:00:00,3
68025,2025-11-19 19:00:00,7
68025,2025-12-08 03:00:00,2
68025,2025-12-15 19:00:00,3
68025,2025-12-16 04:00:00,2
68025,2025-12-17 02:00:00,2
68025,2025-12-22 06:00:00,3
7112,2025-01-07 01:00:00,3
7112,2025-01-19 09:00:00,2
7112,2025-01-21 19:00:00,4
7112,2025-03-10 01:00:00,5
7112,2025-03-10 05:00:00,3
7112,2025-03-11 08:00:00,4
7112,2025-03-13 02:00:00,2
7112,2025-03-13 21:00:00,4
7112,2025-03-30 09:00:00,3
7112,2025-04-06 10:00:00,11
7112,2025-04-06 11:00:00,7
7112,2025-04-06 12:00:00,6
7112,2025-04-06 13:00:00,4
7112,2025-04-06 14:00:00,2
7112,2025-04-11 05:00:00,2
7112,2025-04-13 20:00:00,3
7112,2025-04-15 01:00:00,5
7112,2025-04-15 02:00:00,4
7112,2025-04-15 03:00:00,4
7112,2025-04-15 04:00:00,4
7112,2025-04-15 05:00:00,4
7112,2025-04-15 06:00:00,4
7112,2025-04-15 07:00:00,4
7112,2025-04-15 08:00:00,4
7112,2025-04-15 09:00:00,4
7112,2025-04-15 10:00:00,4
7112,2025-04-15 11:00:00,4
7112,2025-04-15 12:00:00,6
7112,2025-04-15 13:00:00,4
7112,2025-04-15 14:00:00,4
7112,2025-04-15 15:00:00,4
7112,2025-04-15 16:00:00,4
7112,2025-04-15 17:00:00,4
7112,2025-04-15 18:00:00,4
7112,2025-04-15 19:00:00,4
7112,2025-04-15 20:00:00,4
7112,2025-04-15 21:00:00,4
7112,2025-04-15 22:00:00,4
7112,2025-04-15 23:00:00,4
7112,2025-04-16 00:00:00,4
7112,2025-05-01 07:00:00,8
7112,2025-05-06 18:00:00,2
7112,2025-05-07 04:00:00,3
7112,2025-05-07 05:00:00,6
