station_id,timestamp,total_flow,lane_count,road_functional_hierarchy,distance_to_intersection,incident_id,is_major_incident,impact_sequence_hour,precipitation,row_count
100001,2025-06-27 00:00:00,414.0,TwoOrMoreLanes,Primary Road,80,240340.0-webtirf,0.0,0.0,5.1,4
100001,2025-06-27 00:00:00,414.0,TwoOrMoreLanes,Primary Road,80,240340.0-webtirf,0.0,0.0,5.1,4
100001,2025-06-27 00:00:00,414.0,TwoOrMoreLanes,Primary Road,80,240340.0-webtirf,0.0,0.0,5.1,4
100001,2025-06-27 00:00:00,414.0,TwoOrMoreLanes,Primary Road,80,240340.0-webtirf,0.0,0.0,5.1,4
100001,2025-08-29 05:00:00,1788.0,TwoOrMoreLanes,Primary Road,80,247639-webtirf,0.0,0.0,8.75,4
100001,2025-08-29 05:00:00,1788.0,TwoOrMoreLanes,Primary Road,80,247639-webtirf,0.0,0.0,8.75,4
100001,2025-08-29 05:00:00,1788.0,TwoOrMoreLanes,Primary Road,80,247639-webtirf,0.0,0.0,8.75,4
100001,2025-08-29 05:00:00,1788.0,TwoOrMoreLanes,Primary Road,80,247639-webtirf,0.0,0.0,8.75,4
100001,2025-09-27 13:00:00,2628.0,TwoOrMoreLanes,Primary Road,80,250888-webtirf,0.0,0.0,30.2,5
100001,2025-09-27 13:00:00,2628.0,TwoOrMoreLanes,Primary Road,80,250888-webtirf,0.0,0.0,30.2,5
100001,2025-09-27 13:00:00,2628.0,TwoOrMoreLanes,Primary Road,80,250888-webtirf,0.0,0.0,30.2,5
100001,2025-09-27 13:00:00,2628.0,TwoOrMoreLanes,Primary Road,80,250888-webtirf,0.0,0.0,30.2,5
100001,2025-09-27 13:00:00,2628.0,TwoOrMoreLanes,Primary Road,80,250888-webtirf,0.0,0.0,30.2,5
100001,2025-10-21 00:00:00,184.0,TwoOrMoreLanes,Primary Road,80,NO_INCIDENT,0.0,-1.0,0.0,2
100001,2025-10-21 00:00:00,240.0,TwoOrMoreLanes,Primary Road,80,NO_INCIDENT,0.0,-1.0,0.0,2
10011,2025-01-08 19:00:00,893.0,TwoOrMoreLanes,Arterial Road,90,219957-webtirf,0.0,0.0,18.3,2
10011,2025-01-08 19:00:00,893.0,TwoOrMoreLanes,Arterial Road,90,219957-webtirf,0.0,0.0,18.3,2
10011,2025-01-17 21:00:00,826.0,TwoOrMoreLanes,Arterial Road,90,221139-webtirf,0.0,0.0,19.75,2
10011,2025-01-17 21:00:00,826.0,TwoOrMoreLanes,Arterial Road,90,221139-webtirf,0.0,0.0,19.75,2
10011,2025-01-18 23:00:00,1852.0,TwoOrMoreLanes,Arterial Road,90,221259-webtirf,0.0,0.0,20.0,5
10011,2025-01-18 23:00:00,1852.0,TwoOrMoreLanes,Arterial Road,90,221259-webtirf,0.0,0.0,20.0,5
10011,2025-01-18 23:00:00,1852.0,TwoOrMoreLanes,Arterial Road,90,221259-webtirf,0.0,0.0,20.0,5
10011,2025-01-18 23:00:00,1852.0,TwoOrMoreLanes,Arterial Road,90,221259-webtirf,0.0,0.0,20.0,5
10011,2025-01-18 23:00:00,1852.0,TwoOrMoreLanes,Arterial Road,90,221259-webtirf,0.0,0.0,20.0,5
10011,2025-03-03 19:00:00,133.0,TwoOrMoreLanes,Arterial Road,90,225542-webtirf,0.0,0.0,22.15,2
10011,2025-03-03 19:00:00,133.0,TwoOrMoreLanes,Arterial Road,90,225542-webtirf,0.0,0.0,22.15,2
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 19:00:00,1930.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,0.0,23.05,8
10011,2025-03-13 20:00:00,1635.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,1.0,22.45,6
10011,2025-03-13 20:00:00,1635.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,1.0,22.45,6
10011,2025-03-13 20:00:00,1635.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,1.0,22.45,6
10011,2025-03-13 20:00:00,1635.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,1.0,22.45,6
10011,2025-03-13 20:00:00,1635.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,1.0,22.45,6
10011,2025-03-13 20:00:00,1635.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,1.0,22.45,6
10011,2025-03-13 21:00:00,1420.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,2.0,22.2,5
10011,2025-03-13 21:00:00,1420.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,2.0,22.2,5
10011,2025-03-13 21:00:00,1420.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,2.0,22.2,5
10011,2025-03-13 21:00:00,1420.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,2.0,22.2,5
10011,2025-03-13 21:00:00,1420.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,2.0,22.2,5
10011,2025-03-13 22:00:00,1025.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,3.0,22.0,2
10011,2025-03-13 22:00:00,1025.0,TwoOrMoreLanes,Arterial Road,90,227415-webtirf,0.0,3.0,22.0,2
10011,2025-03-18 12:00:00,4345.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,0.0,23.6,5
10011,2025-03-18 12:00:00,4345.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,0.0,23.6,5
10011,2025-03-18 12:00:00,4345.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,0.0,23.6,5
10011,2025-03-18 12:00:00,4345.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,0.0,23.6,5
10011,2025-03-18 12:00:00,4345.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,0.0,23.6,5
10011,2025-03-18 13:00:00,4131.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,1.0,23.6,2
10011,2025-03-18 13:00:00,4131.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,1.0,23.6,2
10011,2025-03-18 14:00:00,4761.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,2.0,23.7,2
10011,2025-03-18 14:00:00,4761.0,TwoOrMoreLanes,Arterial Road,90,227875-webtirf,0.0,2.0,23.7,2
10011,2025-03-19 02:00:00,13.0,TwoOrMoreLanes,Arterial Road,90,227942-webtirf,0.0,0.0,20.5,4
10011,2025-03-19 02:00:00,13.0,TwoOrMoreLanes,Arterial Road,90,227942-webtirf,0.0,0.0,20.5,4
10011,2025-03-19 02:00:00,13.0,TwoOrMoreLanes,Arterial Road,90,227942-webtirf,0.0,0.0,20.5,4
10011,2025-03-19 02:00:00,13.0,TwoOrMoreLanes,Arterial Road,90,227942-webtirf,0.0,0.0,20.5,4
10011,2025-03-21 01:00:00,316.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,0.0,21.55,5
10011,2025-03-21 01:00:00,316.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,0.0,21.55,5
10011,2025-03-21 01:00:00,316.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,0.0,21.55,5
10011,2025-03-21 01:00:00,316.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,0.0,21.55,5
10011,2025-03-21 01:00:00,316.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,0.0,21.55,5
10011,2025-03-21 02:00:00,287.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,1.0,21.2,3
10011,2025-03-21 02:00:00,287.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,1.0,21.2,3
10011,2025-03-21 02:00:00,287.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,1.0,21.2,3
10011,2025-03-21 03:00:00,227.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,2.0,20.8,2
10011,2025-03-21 03:00:00,227.0,TwoOrMoreLanes,Arterial Road,90,228203-webtirf,0.0,2.0,20.8,2
10011,2025-03-28 07:00:00,2222.0,TwoOrMoreLanes,Arterial Road,90,229247-webtirf,0.0,0.0,19.55,2
10011,2025-03-28 07:00:00,2222.0,TwoOrMoreLanes,Arterial Road,90,229247-webtirf,0.0,0.0,19.55,2
22001,2025-01-05 05:00:00,1222.0,TwoOrMoreLanes,Sub-Arterial Road,10,219613-webtirf,0.0,0.0,20.2,2
22001,2025-01-05 05:00:00,1222.0,TwoOrMoreLanes,Sub-Arterial Road,10,219613-webtirf,0.0,0.0,20.2,2
22001,2025-03-16 10:00:00,2432.0,TwoOrMoreLanes,Sub-Arterial Road,10,227659-webtirf,0.0,0.0,30.0,2
22001,2025-03-16 10:00:00,2432.0,TwoOrMoreLanes,Sub-Arterial Road,10,227659-webtirf,0.0,0.0,30.0,2
23067,2025-01-06 03:00:00,1351.0,TwoOrMoreLanes,Local Road,100,219670.0-webtirf,0.0,0.0,22.65,2
23067,2025-01-06 03:00:00,1351.0,TwoOrMoreLanes,Local Road,100,219670.0-webtirf,0.0,0.0,22.65,2
23067,2025-01-07 04:00:00,1716.0,TwoOrMoreLanes,Local Road,100,219807-webtirf,0.0,0.0,21.7,2
23067,2025-01-07 04:00:00,1716.0,TwoOrMoreLanes,Local Road,100,219807-webtirf,0.0,0.0,21.7,2
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 16:00:00,3097.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,0.0,21.7,12
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 17:00:00,2882.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,1.0,21.7,7
23067,2025-01-10 18:00:00,2422.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,2.0,21.85,6
23067,2025-01-10 18:00:00,2422.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,2.0,21.85,6
23067,2025-01-10 18:00:00,2422.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,2.0,21.85,6
23067,2025-01-10 18:00:00,2422.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,2.0,21.85,6
23067,2025-01-10 18:00:00,2422.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,2.0,21.85,6
23067,2025-01-10 18:00:00,2422.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,2.0,21.85,6
23067,2025-01-10 19:00:00,1740.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,3.0,21.0,5
23067,2025-01-10 19:00:00,1740.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,3.0,21.0,5
23067,2025-01-10 19:00:00,1740.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,3.0,21.0,5
23067,2025-01-10 19:00:00,1740.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,3.0,21.0,5
23067,2025-01-10 19:00:00,1740.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,3.0,21.0,5
23067,2025-01-10 20:00:00,1985.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,4.0,20.95,3
23067,2025-01-10 20:00:00,1985.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,4.0,20.95,3
23067,2025-01-10 20:00:00,1985.0,TwoOrMoreLanes,Local Road,100,220191-webtirf,0.0,4.0,20.95,3
23067,2025-01-21 05:00:00,2784.0,TwoOrMoreLanes,Local Road,100,221498-webtirf,0.0,0.0,14.7,2
23067,2025-01-21 05:00:00,2784.0,TwoOrMoreLanes,Local Road,100,221498-webtirf,0.0,0.0,14.7,2
23067,2025-01-24 04:00:00,2112.0,TwoOrMoreLanes,Local Road,100,221794-webtirf,0.0,0.0,18.1,2
23067,2025-01-24 04:00:00,2112.0,TwoOrMoreLanes,Local Road,100,221794-webtirf,0.0,0.0,18.1,2
23067,2025-03-05 21:00:00,1625.0,TwoOrMoreLanes,Local Road,100,225822-webtirf,0.0,0.0,22.9,2
23067,2025-03-05 21:00:00,1625.0,TwoOrMoreLanes,Local Road,100,225822-webtirf,0.0,0.0,22.9,2
23067,2025-03-10 03:00:00,1219.0,TwoOrMoreLanes,Local Road,100,226899-webtirf,0.0,0.0,21.6,2
23067,2025-03-10 03:00:00,1219.0,TwoOrMoreLanes,Local Road,100,226899-webtirf,0.0,0.0,21.6,2
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 01:00:00,293.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,0.0,21.75,11
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 02:00:00,735.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,1.0,21.75,7
23067,2025-03-11 03:00:00,1345.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,2.0,21.95,5
23067,2025-03-11 03:00:00,1345.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,2.0,21.95,5
23067,2025-03-11 03:00:00,1345.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,2.0,21.95,5
23067,2025-03-11 03:00:00,1345.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,2.0,21.95,5
23067,2025-03-11 03:00:00,1345.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,2.0,21.95,5
23067,2025-03-11 04:00:00,2222.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,3.0,21.85,5
23067,2025-03-11 04:00:00,2222.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,3.0,21.85,5
23067,2025-03-11 04:00:00,2222.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,3.0,21.85,5
23067,2025-03-11 04:00:00,2222.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,3.0,21.85,5
23067,2025-03-11 04:00:00,2222.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,3.0,21.85,5
23067,2025-03-11 05:00:00,3006.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,4.0,21.0,3
23067,2025-03-11 05:00:00,3006.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,4.0,21.0,3
23067,2025-03-11 05:00:00,3006.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,4.0,21.0,3
23067,2025-03-11 06:00:00,3608.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,5.0,20.65,2
23067,2025-03-11 06:00:00,3608.0,TwoOrMoreLanes,Local Road,100,227036-webtirf,0.0,5.0,20.65,2
23067,2025-03-14 04:00:00,2298.0,TwoOrMoreLanes,Local Road,100,227483-webtirf,0.0,0.0,19.75,4
23067,2025-03-14 04:00:00,2298.0,TwoOrMoreLanes,Local Road,100,227483-webtirf,0.0,0.0,19.75,4
23067,2025-03-14 04:00:00,2298.0,TwoOrMoreLanes,Local Road,100,227483-webtirf,0.0,0.0,19.75,4
23067,2025-03-14 04:00:00,2298.0,TwoOrMoreLanes,Local Road,100,227483-webtirf,0.0,0.0,19.75,4
23067,2025-03-27 22:00:00,976.0,TwoOrMoreLanes,Local Road,100,229038-webtirf,0.0,0.0,21.85,2
23067,2025-03-27 22:00:00,976.0,TwoOrMoreLanes,Local Road,100,229038-webtirf,0.0,0.0,21.85,2
23067,2025-04-08 06:00:00,3454.0,TwoOrMoreLanes,Local Road,100,230717-webtirf,0.0,0.0,16.35,3
23067,2025-04-08 06:00:00,3454.0,TwoOrMoreLanes,Local Road,100,230717-webtirf,0.0,0.0,16.35,3
23067,2025-04-08 06:00:00,3454.0,TwoOrMoreLanes,Local Road,100,230717-webtirf,0.0,0.0,16.35,3
23067,2025-04-09 12:00:00,0.0,TwoOrMoreLanes,Local Road,100,230880.0-webtirf,0.0,0.0,21.95,2
23067,2025-04-09 12:00:00,0.0,TwoOrMoreLanes,Local Road,100,230880.0-webtirf,0.0,0.0,21.95,2
23067,2025-04-15 05:00:00,2452.0,TwoOrMoreLanes,Local Road,100,231515-webtirf,0.0,0.0,20.3,2
23067,2025-04-15 05:00:00,2452.0,TwoOrMoreLanes,Local Road,100,231515-webtirf,0.0,0.0,20.3,2
23067,2025-04-29 11:00:00,2345.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,0.0,19.75,6
23067,2025-04-29 11:00:00,2345.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,0.0,19.75,6
23067,2025-04-29 11:00:00,2345.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,0.0,19.75,6
23067,2025-04-29 11:00:00,2345.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,0.0,19.75,6
23067,2025-04-29 11:00:00,2345.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,0.0,19.75,6
23067,2025-04-29 11:00:00,2345.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,0.0,19.75,6
23067,2025-04-29 12:00:00,2614.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,1.0,20.35,4
23067,2025-04-29 12:00:00,2614.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,1.0,20.35,4
23067,2025-04-29 12:00:00,2614.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,1.0,20.35,4
23067,2025-04-29 12:00:00,2614.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,1.0,20.35,4
23067,2025-04-29 13:00:00,2697.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,2.0,21.05,3
23067,2025-04-29 13:00:00,2697.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,2.0,21.05,3
23067,2025-04-29 13:00:00,2697.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,2.0,21.05,3
23067,2025-04-29 14:00:00,2918.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,3.0,20.55,3
23067,2025-04-29 14:00:00,2918.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,3.0,20.55,3
23067,2025-04-29 14:00:00,2918.0,TwoOrMoreLanes,Local Road,100,232985-webtirf,0.0,3.0,20.55,3
23067,2025-04-30 07:00:00,3366.0,TwoOrMoreLanes,Local Road,100,233085-webtirf,0.0,0.0,15.55,2
23067,2025-04-30 07:00:00,3366.0,TwoOrMoreLanes,Local Road,100,233085-webtirf,0.0,0.0,15.55,2
23067,2025-04-30 21:00:00,1246.0,TwoOrMoreLanes,Local Road,100,233129-webtirf,0.0,0.0,14.15,2
23067,2025-04-30 21:00:00,1246.0,TwoOrMoreLanes,Local Road,100,233129-webtirf,0.0,0.0,14.15,2
23067,2025-05-06 23:00:00,721.0,TwoOrMoreLanes,Local Road,100,233783-webtirf,0.0,0.0,17.65,2
23067,2025-05-06 23:00:00,721.0,TwoOrMoreLanes,Local Road,100,233783-webtirf,0.0,0.0,17.65,2
23067,2025-05-15 21:00:00,1514.0,TwoOrMoreLanes,Local Road,100,234742-webtirf,0.0,0.0,16.5,5
23067,2025-05-15 21:00:00,1514.0,TwoOrMoreLanes,Local Road,100,234742-webtirf,0.0,0.0,16.5,5
23067,2025-05-15 21:00:00,1514.0,TwoOrMoreLanes,Local Road,100,234742-webtirf,0.0,0.0,16.5,5
23067,2025-05-15 21:00:00,1514.0,TwoOrMoreLanes,Local Road,100,234742-webtirf,0.0,0.0,16.5,5
23067,2025-05-15 21:00:00,1514.0,TwoOrMoreLanes,Local Road,100,234742-webtirf,0.0,0.0,16.5,5
23067,2025-05-17 03:00:00,719.0,TwoOrMoreLanes,Local Road,100,234896-webtirf,0.0,0.0,14.2,3
23067,2025-05-17 03:00:00,719.0,TwoOrMoreLanes,Local Road,100,234896-webtirf,0.0,0.0,14.2,3
23067,2025-05-17 03:00:00,719.0,TwoOrMoreLanes,Local Road,100,234896-webtirf,0.0,0.0,14.2,3
23067,2025-05-23 01:00:00,282.0,TwoOrMoreLanes,Local Road,100,236411-webtirf,0.0,0.0,17.85,3
23067,2025-05-23 01:00:00,282.0,TwoOrMoreLanes,Local Road,100,236411-webtirf,0.0,0.0,17.85,3
23067,2025-05-23 01:00:00,282.0,TwoOrMoreLanes,Local Road,100,236411-webtirf,0.0,0.0,17.85,3
23067,2025-05-26 20:00:00,1796.0,TwoOrMoreLanes,Local Road,100,236980.0-webtirf,0.0,0.0,14.75,2
23067,2025-05-26 20:00:00,1796.0,TwoOrMoreLanes,Local Road,100,236980.0-webtirf,0.0,0.0,14.75,2
23067,2025-06-05 10:00:00,2616.0,TwoOrMoreLanes,Local Road,100,238176-webtirf,0.0,0.0,13.1,2
23067,2025-06-05 10:00:00,2616.0,TwoOrMoreLanes,Local Road,100,238176-webtirf,0.0,0.0,13.1,2
23067,2025-06-09 23:00:00,770.0,TwoOrMoreLanes,Local Road,100,238514-webtirf,0.0,0.0,11.2,4
23067,2025-06-09 23:00:00,770.0,TwoOrMoreLanes,Local Road,100,238514-webtirf,0.0,0.0,11.2,4
23067,2025-06-09 23:00:00,770.0,TwoOrMoreLanes,Local Road,100,238514-webtirf,0.0,0.0,11.2,4
23067,2025-06-09 23:00:00,770.0,TwoOrMoreLanes,Local Road,100,238514-webtirf,0.0,0.0,11.2,4
23067,2025-06-10 00:00:00,171.0,TwoOrMoreLanes,Local Road,100,238514-webtirf,0.0,1.0,11.65,2
23067,2025-06-10 00:00:00,171.0,TwoOrMoreLanes,Local Road,100,238514-webtirf,0.0,1.0,11.65,2
23067,2025-06-11 15:00:00,3184.0,TwoOrMoreLanes,Local Road,100,238722-webtirf,0.0,0.0,16.05,3
23067,2025-06-11 15:00:00,3184.0,TwoOrMoreLanes,Local Road,100,238722-webtirf,0.0,0.0,16.05,3
23067,2025-06-11 15:00:00,3184.0,TwoOrMoreLanes,Local Road,100,238722-webtirf,0.0,0.0,16.05,3
23067,2025-06-16 22:00:00,1266.0,TwoOrMoreLanes,Local Road,100,239246-webtirf,0.0,0.0,9.0,4
23067,2025-06-16 22:00:00,1266.0,TwoOrMoreLanes,Local Road,100,239246-webtirf,0.0,0.0,9.0,4
23067,2025-06-16 22:00:00,1266.0,TwoOrMoreLanes,Local Road,100,239246-webtirf,0.0,0.0,9.0,4
23067,2025-06-16 22:00:00,1266.0,TwoOrMoreLanes,Local Road,100,239246-webtirf,0.0,0.0,9.0,4
23067,2025-06-27 05:00:00,2421.0,TwoOrMoreLanes,Local Road,100,240383-webtirf,0.0,0.0,8.9,5
23067,2025-06-27 05:00:00,2421.0,TwoOrMoreLanes,Local Road,100,240383-webtirf,0.0,0.0,8.9,5
23067,2025-06-27 05:00:00,2421.0,TwoOrMoreLanes,Local Road,100,240383-webtirf,0.0,0.0,8.9,5
23067,2025-06-27 05:00:00,2421.0,TwoOrMoreLanes,Local Road,100,240383-webtirf,0.0,0.0,8.9,5
23067,2025-06-27 05:00:00,2421.0,TwoOrMoreLanes,Local Road,100,240383-webtirf,0.0,0.0,8.9,5
