n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,class_weight,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1
300,10.0,10,20,sqrt,balanced_subsample,0.4375,0.3166046834305731,0.31673429031878275,0.3166046834305731,0.3061364357206151,0.4579390678904798
300,10.0,10,20,0.5,balanced,0.4604591836734694,0.32050746642100836,0.31918039546973476,0.32050746642100836,0.3116709215063298,0.4764773673354844
300,10.0,10,20,0.5,balanced_subsample,0.45918367346938777,0.328572338417096,0.32708005624672293,0.328572338417096,0.3183868173252462,0.4761953906630886
300,10.0,20,10,sqrt,balanced,0.38903061224489793,0.3100929179887862,0.31124403613523133,0.3100929179887862,0.2922843751767756,0.41838302268322375
300,10.0,20,10,sqrt,balanced_subsample,0.3877551020408163,0.31688195889772197,0.31578148883447554,0.31688195889772197,0.2962145439377086,0.4168301032349815
300,10.0,20,10,0.5,balanced,0.40561224489795916,0.3070235536297155,0.30891337549542547,0.3070235536297155,0.29477775298098124,0.4333067863873522
300,10.0,20,10,0.5,balanced_subsample,0.40433673469387754,0.31357557974228617,0.31585351585351584,0.31357557974228617,0.3003782686607727,0.4336485824934575
300,10.0,20,20,sqrt,balanced,0.38903061224489793,0.3100929179887862,0.31124403613523133,0.3100929179887862,0.2922843751767756,0.41838302268322375
300,10.0,20,20,sqrt,balanced_subsample,0.3877551020408163,0.31688195889772197,0.31578148883447554,0.31688195889772197,0.2962145439377086,0.4168301032349815
300,10.0,20,20,0.5,balanced,0.40561224489795916,0.3070235536297155,0.30891337549542547,0.3070235536297155,0.29477775298098124,0.4333067863873522
300,10.0,20,20,0.5,balanced_subsample,0.40433673469387754,0.31357557974228617,0.31585351585351584,0.31357557974228617,0.3003782686607727,0.4336485824934575
300,20.0,5,10,sqrt,balanced,0.5025510204081632,0.31749542233898576,0.31242590059279524,0.31749542233898576,0.3099390410871338,0.500019551629277
300,20.0,5,10,sqrt,balanced_subsample,0.5063775510204082,0.3191451999954507,0.32940239323437553,0.3191451999954507,0.3141278171535447,0.5018738486157946
300,20.0,5,10,0.5,balanced,0.5127551020408163,0.3151088971533203,0.30608038551963784,0.3151088971533203,0.3046287361964575,0.5033384843450355
300,20.0,5,10,0.5,balanced_subsample,0.5204081632653061,0.31633081988467704,0.30873599439775906,0.31633081988467704,0.30586055455211586,0.5083262825859541
300,20.0,5,20,sqrt,balanced,0.4744897959183674,0.31466739454320064,0.31619887110492534,0.31466739454320064,0.3099864413946463,0.4833011535785057
300,20.0,5,20,sqrt,balanced_subsample,0.4719387755102041,0.31364654770434564,0.3115369242582016,0.31364654770434564,0.306540308271303,0.48095634959677763
300,20.0,5,20,0.5,balanced,0.49489795918367346,0.31986397807271943,0.3186630173074639,0.31986397807271943,0.3139136732615114,0.49691684249431883
300,20.0,5,20,0.5,balanced_subsample,0.4923469387755102,0.3101493284201667,0.29928163021553145,0.3101493284201667,0.3010874203609319,0.4931421871685086
300,20.0,10,10,sqrt,balanced,0.46811224489795916,0.32172938915236504,0.3198515814848168,0.32172938915236504,0.31403908812353537,0.48207467213894073
300,20.0,10,10,sqrt,balanced_subsample,0.4719387755102041,0.32361618160519523,0.32202900229361353,0.32361618160519523,0.31601466859399086,0.4858191353577712
300,20.0,10,10,0.5,balanced,0.4642857142857143,0.3085971317115334,0.3067636068584118,0.3085971317115334,0.30225660547240846,0.47584819275516466
300,20.0,10,10,0.5,balanced_subsample,0.4744897959183674,0.31490440933956576,0.3120036335647419,0.31490440933956576,0.308103386265256,0.4840000378526211
300,20.0,10,20,sqrt,balanced,0.46811224489795916,0.32172938915236504,0.3198515814848168,0.32172938915236504,0.31403908812353537,0.48207467213894073
300,20.0,10,20,sqrt,balanced_subsample,0.4719387755102041,0.32361618160519523,0.32202900229361353,0.32361618160519523,0.31601466859399086,0.4858191353577712
300,20.0,10,20,0.5,balanced,0.4642857142857143,0.3085971317115334,0.3067636068584118,0.3085971317115334,0.30225660547240846,0.47584819275516466
300,20.0,10,20,0.5,balanced_subsample,0.4744897959183674,0.31490440933956576,0.3120036335647419,0.31490440933956576,0.308103386265256,0.4840000378526211
300,20.0,20,10,sqrt,balanced,0.399234693877551,0.3077063928031208,0.30881226441017584,0.3077063928031208,0.2932085045105252,0.4273188310406909
300,20.0,20,10,sqrt,balanced_subsample,0.4107142857142857,0.32078474188815725,0.31919086333720487,0.32078474188815725,0.3048491491599778,0.4383429769687797
