iteration,validation_mlogloss
436,1.0288979270666534
437,1.0289129716135106
438,1.0287729954270988
439,1.0285965176109149
440,1.0284170130343766
441,1.028494094517462
442,1.028520220985674
443,1.028501436798548
444,1.028331263599043
445,1.0281671037783429
446,1.0280458271807553
447,1.0281510278962704
448,1.0281860903855793
449,1.0281938899080365
450,1.0282380424667985
451,1.0284785530815015
452,1.0284480017286783
453,1.0286028435719865
454,1.0285838247295849
455,1.0285987583350162
456,1.0287435630868589
457,1.0285795823841983
458,1.0285384192378546
459,1.0286325286807758
460,1.0286457708713657
461,1.028502648031073
462,1.0286090214717754
463,1.028418936633638
464,1.0284710840835256
465,1.0283677023930513
466,1.0282897911775781
467,1.0284072774633461
468,1.0285927786358766
469,1.0283766761802289
470,1.0283287602799887
471,1.0282195264055414
472,1.0281144911423326
473,1.028157586307854
474,1.0282130564696021
475,1.0282562311016479
476,1.0278996970808627
477,1.0277411242262746
478,1.0276662495025262
479,1.0273513701383252
480,1.0274752062764398
481,1.027173464946753
482,1.0270049360067564
483,1.0269332440874102
484,1.0270360836911263
485,1.027120526328835
486,1.0271328847133079
487,1.0272917730771765
488,1.027094546268333
489,1.026995129940309
490,1.026890406214005
491,1.0264554519434363
492,1.0264561516898019
493,1.026230912427513
494,1.0263994643844816
495,1.0264181159436703
496,1.0264902477323705
497,1.0262996540119758
498,1.0262865953299465
499,1.0265948129817843
500,1.0265169520387236
501,1.0264638760602292
502,1.0264037751915807
503,1.0262996584024964
504,1.0262601865759613
505,1.0262036200574771
506,1.02595707614507
507,1.0257986523971265
508,1.0258119382838509
509,1.0257827874121008
510,1.0257338376107568
511,1.0256203874679548
512,1.0257974881488754
513,1.0254668686729
514,1.0253176144419276
515,1.02515538705855
516,1.0251082572895958
517,1.025203374005398
518,1.02548917736478
519,1.0252373423807475
520,1.0252268648497305
521,1.025003540880826
522,1.0249760814239175
523,1.0248818029364457
524,1.024848381361487
525,1.0247544002320086
526,1.024661398967918
527,1.0245989518886318
528,1.0242342407606086
529,1.0241964010293692
530,1.0243624934964641
531,1.0245510247174878
532,1.02466235900944
533,1.0248585048948928
534,1.024696946011058
535,1.0247879981120327
536,1.024845501445994
537,1.0246796934124158
538,1.0247389241216742
539,1.0249037250534307
540,1.0247655221812275
541,1.0245611373601216
542,1.0244487358675318
543,1.024276972121122
544,1.0245136188305155
545,1.0243868726704801
546,1.0244527641037593
547,1.0246707906148262
548,1.02455026251549
549,1.0243199864326387
550,1.024290847535036
551,1.0243061343588087
552,1.024401687199668
553,1.0244554992461083
554,1.0244420286153957
555,1.024459534628811
556,1.0244012515117624
557,1.0244696000400855
558,1.0243850651634288
559,1.0243147078673451
560,1.024172358633
561,1.024060910814727
562,1.0240329044814012
563,1.0239833529696476
564,1.0239101725307351
565,1.0236904497771544
566,1.0236360914244944
567,1.0234100913286817
568,1.0230464466600393
569,1.0231833203258562
570,1.0232404359635345
571,1.023250924195258
572,1.023189406994046
573,1.0231396221764841
574,1.0229301358554133
575,1.0230397822677482
576,1.0230237390769987
577,1.0226913462107887
578,1.0226652446412006
579,1.0226905558220283
580,1.0228068847589347
581,1.0227274766419918
582,1.0228828720140213
583,1.0228863073398873
584,1.0229528253631932
585,1.023105458641539
586,1.0232120651409637
587,1.0231400127427615
588,1.0230265206524305
589,1.0228424814852828
590,1.0225370390416713
591,1.0224605521415264
592,1.0223388310939985
593,1.0225189405550459
594,1.022438341827721
595,1.0223570625696863
596,1.0224908539949327
597,1.0225079340708194
598,1.0224140910621808
599,1.022324859354721
600,1.0226222538218206
601,1.0227344677574477
602,1.0225677185558848
603,1.022389966671412
604,1.0226455581925658
605,1.022742771885681
606,1.0224098334355014
607,1.0224334228669807
608,1.0222881027326292
609,1.0223705081307157
610,1.0222965620686204
611,1.0222180356860768
612,1.022109821628855
613,1.0221492393816611
614,1.0220623381093752
615,1.0219962074592406
616,1.0222005825679825
617,1.0221625206687925
618,1.0220792729749668
619,1.0220030266791582
620,1.0221494648567573
621,1.022364754229784
622,1.022498869907339
623,1.0224824092750038
624,1.0225641821910227
625,1.0226132254287297
626,1.0227373505809478
627,1.0228001151081858
628,1.0226830097713642
629,1.0227646749580697
630,1.0226643317930249
631,1.0225865864670094
632,1.0224097518972597
633,1.0225215719404572
634,1.0225995870269076
635,1.0225489809538941
636,1.0224866273679905
637,1.0222726220227019
638,1.022430049768668
639,1.0223472148027954
640,1.02221100691858
641,1.022240137092161
642,1.0222613161467775
643,1.0223418386386973
644,1.0223786763238663
645,1.0225010663080885
646,1.0227040468848176
647,1.0227152011832412
648,1.022918410675258
649,1.022945775593422
650,1.0228578026349446
651,1.022911428245811
652,1.0230345083970804
653,1.022924364962596
654,1.0227231158855923
655,1.022719259316824
656,1.0225983741978297
657,1.0227447927226216
658,1.0228769106752411
659,1.0227492207813325
660,1.0226577541657857
661,1.0226636817868875
662,1.022635965950179
663,1.0225750834548049
664,1.0223507779289265
665,1.022162634537232
