timestamp,7119-PR,50240,68025,7164,7179
2025-01-01 00:00:00,481.0,1224.0,472.0,0.0,0.0
2025-01-01 01:00:00,323.0,1856.0,376.0,0.0,0.0
2025-01-01 02:00:00,265.0,1241.0,316.0,0.0,0.0
2025-01-01 03:00:00,170.0,605.0,218.0,0.0,0.0
2025-01-01 04:00:00,136.0,471.0,164.0,0.0,173.0
2025-01-01 05:00:00,109.0,362.0,146.0,0.0,148.0
2025-01-01 06:00:00,112.0,490.0,150.0,0.0,167.0
2025-01-01 07:00:00,114.0,562.0,174.0,0.0,159.0
2025-01-01 08:00:00,208.0,603.0,234.0,0.0,187.0
2025-01-01 09:00:00,294.0,841.0,256.0,0.0,272.0
2025-01-01 10:00:00,428.0,1178.0,405.0,0.0,432.0
2025-01-01 11:00:00,558.0,1591.0,678.0,0.0,473.0
2025-01-01 12:00:00,629.0,1642.0,764.0,0.0,536.0
2025-01-01 13:00:00,638.0,1687.0,774.0,0.0,478.0
2025-01-01 14:00:00,624.0,1735.0,747.0,0.0,476.0
2025-01-01 15:00:00,546.0,1833.0,695.0,0.0,511.0
2025-01-01 16:00:00,505.0,1718.0,651.0,0.0,589.0
2025-01-01 17:00:00,529.0,1851.0,611.0,0.0,586.0
2025-01-01 18:00:00,541.0,1803.0,640.0,0.0,525.0
2025-01-01 19:00:00,590.0,1805.0,668.0,0.0,512.0
2025-01-01 20:00:00,1060.0,2210.0,1222.0,0.0,524.0
2025-01-01 21:00:00,703.0,1804.0,739.0,0.0,500.0
2025-01-01 22:00:00,450.0,1480.0,322.0,0.0,388.0
2025-01-01 23:00:00,333.0,1007.0,316.0,0.0,336.0
2025-01-02 00:00:00,9.0,319.0,241.0,0.0,21.0
2025-01-02 01:00:00,6.0,227.0,100.0,0.0,30.0
2025-01-02 02:00:00,5.0,148.0,77.0,0.0,33.0
2025-01-02 03:00:00,6.0,224.0,50.0,0.0,34.0
2025-01-02 04:00:00,12.0,423.0,97.0,0.0,73.0
2025-01-02 05:00:00,20.0,1036.0,195.0,0.0,105.0
2025-01-02 06:00:00,43.0,1422.0,316.0,0.0,160.0
2025-01-02 07:00:00,57.0,1450.0,408.0,0.0,194.0
2025-01-02 08:00:00,55.0,1544.0,431.0,0.0,237.0
2025-01-02 09:00:00,50.0,1611.0,467.0,0.0,264.0
2025-01-02 10:00:00,40.0,1760.0,641.0,0.0,286.0
2025-01-02 11:00:00,54.0,1883.0,703.0,0.0,266.0
2025-01-02 12:00:00,48.0,1859.0,835.0,0.0,286.0
2025-01-02 13:00:00,52.0,1977.0,994.0,0.0,278.0
2025-01-02 14:00:00,45.0,1846.0,1006.0,0.0,239.0
2025-01-02 15:00:00,41.0,1846.0,1029.0,0.0,221.0
2025-01-02 16:00:00,39.0,1833.0,1165.0,0.0,194.0
2025-01-02 17:00:00,43.0,1813.0,1038.0,0.0,178.0
2025-01-02 18:00:00,36.0,1612.0,838.0,0.0,136.0
2025-01-02 19:00:00,19.0,1275.0,694.0,0.0,120.0
2025-01-02 20:00:00,29.0,1077.0,747.0,0.0,94.0
2025-01-02 21:00:00,20.0,1080.0,781.0,0.0,68.0
2025-01-02 22:00:00,19.0,808.0,527.0,0.0,81.0
2025-01-02 23:00:00,10.0,0.0,325.0,0.0,58.0
2025-01-03 00:00:00,131.0,326.0,173.0,0.0,137.0
2025-01-03 01:00:00,74.0,159.0,94.0,0.0,89.0
2025-01-03 02:00:00,57.0,160.0,57.0,0.0,71.0
2025-01-03 03:00:00,52.0,211.0,65.0,0.0,74.0
2025-01-03 04:00:00,83.0,460.0,0.0,0.0,97.0
2025-01-03 05:00:00,225.0,1159.0,0.0,0.0,158.0
2025-01-03 06:00:00,360.0,1483.0,0.0,0.0,228.0
2025-01-03 07:00:00,462.0,1527.0,0.0,0.0,270.0
2025-01-03 08:00:00,553.0,1696.0,0.0,0.0,297.0
2025-01-03 09:00:00,703.0,1717.0,0.0,0.0,320.0
2025-01-03 10:00:00,791.0,1849.0,0.0,0.0,371.0
2025-01-03 11:00:00,862.0,1839.0,794.0,0.0,408.0
2025-01-03 12:00:00,780.0,1893.0,875.0,0.0,358.0
2025-01-03 13:00:00,784.0,0.0,883.0,0.0,371.0
2025-01-03 14:00:00,780.0,0.0,1021.0,0.0,455.0
2025-01-03 15:00:00,792.0,0.0,1071.0,0.0,484.0
2025-01-03 16:00:00,756.0,1968.0,1105.0,0.0,500.0
2025-01-03 17:00:00,756.0,1922.0,980.0,0.0,0.0
2025-01-03 18:00:00,762.0,0.0,933.0,0.0,0.0
2025-01-03 19:00:00,679.0,1404.0,795.0,0.0,0.0
2025-01-03 20:00:00,581.0,1281.0,718.0,0.0,0.0
2025-01-03 21:00:00,541.0,1155.0,717.0,0.0,0.0
2025-01-03 22:00:00,405.0,988.0,562.0,0.0,0.0
2025-01-03 23:00:00,262.0,620.0,436.0,0.0,0.0
2025-01-04 00:00:00,0.0,728.0,3.0,109.0,0.0
2025-01-04 01:00:00,0.0,434.0,6.0,69.0,0.0
2025-01-04 02:00:00,0.0,293.0,7.0,67.0,0.0
2025-01-04 03:00:00,0.0,213.0,4.0,41.0,0.0
2025-01-04 04:00:00,0.0,233.0,5.0,43.0,0.0
2025-01-04 05:00:00,0.0,437.0,8.0,115.0,0.0
2025-01-04 06:00:00,0.0,884.0,22.0,134.0,0.0
2025-01-04 07:00:00,0.0,1051.0,26.0,204.0,0.0
2025-01-04 08:00:00,0.0,1311.0,24.0,215.0,0.0
2025-01-04 09:00:00,0.0,1654.0,21.0,351.0,0.0
2025-01-04 10:00:00,0.0,1871.0,30.0,388.0,0.0
2025-01-04 11:00:00,0.0,0.0,23.0,379.0,0.0
2025-01-04 12:00:00,0.0,0.0,29.0,447.0,0.0
2025-01-04 13:00:00,0.0,0.0,19.0,447.0,0.0
2025-01-04 14:00:00,0.0,0.0,12.0,378.0,0.0
2025-01-04 15:00:00,0.0,0.0,18.0,339.0,0.0
2025-01-04 16:00:00,0.0,0.0,14.0,405.0,0.0
2025-01-04 17:00:00,0.0,2291.0,14.0,389.0,0.0
2025-01-04 18:00:00,0.0,2159.0,16.0,352.0,0.0
2025-01-04 19:00:00,0.0,1986.0,6.0,337.0,0.0
2025-01-04 20:00:00,0.0,1766.0,10.0,237.0,0.0
2025-01-04 21:00:00,0.0,1740.0,19.0,291.0,0.0
2025-01-04 22:00:00,0.0,1674.0,2.0,214.0,0.0
2025-01-04 23:00:00,0.0,1240.0,8.0,164.0,0.0
2025-01-05 00:00:00,174.0,455.0,0.0,0.0,0.0
2025-01-05 01:00:00,132.0,249.0,0.0,0.0,0.0
2025-01-05 02:00:00,80.0,172.0,0.0,0.0,0.0
2025-01-05 03:00:00,66.0,177.0,0.0,0.0,0.0
2025-01-05 04:00:00,60.0,267.0,0.0,0.0,169.0
2025-01-05 05:00:00,144.0,610.0,0.0,0.0,242.0
2025-01-05 06:00:00,202.0,846.0,0.0,0.0,438.0
2025-01-05 07:00:00,242.0,948.0,0.0,0.0,445.0
2025-01-05 08:00:00,379.0,1275.0,0.0,0.0,682.0
2025-01-05 09:00:00,625.0,1825.0,0.0,0.0,946.0
2025-01-05 10:00:00,662.0,1883.0,0.0,0.0,1254.0
2025-01-05 11:00:00,790.0,2003.0,0.0,0.0,1412.0
2025-01-05 12:00:00,740.0,2037.0,0.0,0.0,1386.0
2025-01-05 13:00:00,628.0,1862.0,0.0,0.0,1406.0
2025-01-05 14:00:00,683.0,1691.0,0.0,0.0,1348.0
2025-01-05 15:00:00,621.0,1642.0,0.0,0.0,1476.0
2025-01-05 16:00:00,677.0,1721.0,0.0,0.0,1560.0
2025-01-05 17:00:00,633.0,1765.0,0.0,0.0,1645.0
2025-01-05 18:00:00,674.0,1535.0,0.0,0.0,1416.0
2025-01-05 19:00:00,588.0,1311.0,0.0,0.0,1317.0
2025-01-05 20:00:00,510.0,1198.0,0.0,0.0,1159.0
2025-01-05 21:00:00,451.0,1123.0,0.0,0.0,1128.0
2025-01-05 22:00:00,295.0,846.0,0.0,0.0,894.0
2025-01-05 23:00:00,216.0,492.0,0.0,0.0,584.0
2025-01-06 00:00:00,0.0,27.0,0.0,12.0,28.0
2025-01-06 01:00:00,0.0,30.0,0.0,8.0,34.0
2025-01-06 02:00:00,0.0,31.0,0.0,10.0,28.0
2025-01-06 03:00:00,43.0,40.0,0.0,10.0,37.0
2025-01-06 04:00:00,95.0,61.0,103.0,15.0,76.0
2025-01-06 05:00:00,196.0,146.0,369.0,23.0,168.0
2025-01-06 06:00:00,349.0,238.0,651.0,64.0,262.0
2025-01-06 07:00:00,400.0,237.0,818.0,58.0,291.0
2025-01-06 08:00:00,489.0,244.0,831.0,59.0,323.0
2025-01-06 09:00:00,553.0,324.0,769.0,44.0,356.0
2025-01-06 10:00:00,577.0,330.0,775.0,55.0,409.0
2025-01-06 11:00:00,612.0,362.0,774.0,59.0,430.0
2025-01-06 12:00:00,706.0,312.0,727.0,53.0,381.0
2025-01-06 13:00:00,666.0,320.0,752.0,47.0,418.0
2025-01-06 14:00:00,736.0,357.0,687.0,54.0,385.0
2025-01-06 15:00:00,786.0,283.0,844.0,35.0,363.0
2025-01-06 16:00:00,904.0,254.0,819.0,39.0,278.0
2025-01-06 17:00:00,934.0,180.0,781.0,34.0,230.0
2025-01-06 18:00:00,776.0,143.0,656.0,24.0,174.0
2025-01-06 19:00:00,513.0,114.0,539.0,20.0,117.0
2025-01-06 20:00:00,599.0,84.0,458.0,26.0,97.0
2025-01-06 21:00:00,495.0,64.0,434.0,32.0,91.0
2025-01-06 22:00:00,353.0,83.0,286.0,23.0,66.0
2025-01-06 23:00:00,196.0,48.0,173.0,19.0,67.0
2025-01-07 00:00:00,112.0,438.0,114.0,3.0,308.0
2025-01-07 01:00:00,60.0,210.0,63.0,11.0,186.0
2025-01-07 02:00:00,40.0,136.0,49.0,5.0,144.0
2025-01-07 03:00:00,58.0,149.0,64.0,2.0,207.0
2025-01-07 04:00:00,91.0,320.0,105.0,9.0,339.0
2025-01-07 05:00:00,333.0,877.0,379.0,21.0,717.0
2025-01-07 06:00:00,538.0,1699.0,634.0,34.0,1102.0
2025-01-07 07:00:00,723.0,1895.0,804.0,32.0,1300.0
2025-01-07 08:00:00,778.0,1920.0,866.0,27.0,1405.0
2025-01-07 09:00:00,773.0,1790.0,790.0,35.0,1304.0
2025-01-07 10:00:00,696.0,1716.0,730.0,21.0,1233.0
2025-01-07 11:00:00,738.0,1821.0,744.0,20.0,1338.0
2025-01-07 12:00:00,723.0,1858.0,722.0,30.0,1390.0
2025-01-07 13:00:00,701.0,2087.0,729.0,35.0,1342.0
2025-01-07 14:00:00,752.0,2372.0,761.0,27.0,1691.0
2025-01-07 15:00:00,801.0,2607.0,755.0,24.0,1707.0
2025-01-07 16:00:00,685.0,2624.0,792.0,27.0,1730.0
2025-01-07 17:00:00,824.0,2709.0,860.0,23.0,1634.0
2025-01-07 18:00:00,659.0,2244.0,657.0,18.0,1485.0
2025-01-07 19:00:00,567.0,1660.0,564.0,18.0,1104.0
2025-01-07 20:00:00,437.0,1475.0,447.0,10.0,1028.0
2025-01-07 21:00:00,464.0,1442.0,442.0,14.0,963.0
2025-01-07 22:00:00,326.0,1194.0,336.0,9.0,793.0
2025-01-07 23:00:00,171.0,744.0,170.0,4.0,498.0
2025-01-08 00:00:00,99.0,438.0,70.0,74.0,321.0
2025-01-08 01:00:00,65.0,195.0,51.0,37.0,203.0
2025-01-08 02:00:00,48.0,141.0,43.0,39.0,146.0
2025-01-08 03:00:00,49.0,161.0,41.0,37.0,174.0
2025-01-08 04:00:00,88.0,312.0,86.0,70.0,0.0
2025-01-08 05:00:00,204.0,931.0,170.0,235.0,0.0
2025-01-08 06:00:00,341.0,1783.0,254.0,386.0,0.0
2025-01-08 07:00:00,408.0,1957.0,325.0,515.0,0.0
2025-01-08 08:00:00,421.0,1869.0,354.0,542.0,0.0
2025-01-08 09:00:00,403.0,1824.0,350.0,510.0,0.0
2025-01-08 10:00:00,502.0,1746.0,407.0,450.0,0.0
2025-01-08 11:00:00,569.0,1898.0,0.0,385.0,1300.0
2025-01-08 12:00:00,608.0,1865.0,0.0,406.0,1415.0
2025-01-08 13:00:00,706.0,1929.0,0.0,403.0,1516.0
2025-01-08 14:00:00,759.0,2293.0,0.0,423.0,1722.0
2025-01-08 15:00:00,796.0,2511.0,0.0,454.0,1680.0
2025-01-08 16:00:00,935.0,2637.0,0.0,475.0,1748.0
2025-01-08 17:00:00,952.0,2589.0,708.0,477.0,1914.0
2025-01-08 18:00:00,784.0,2241.0,538.0,392.0,1564.0
2025-01-08 19:00:00,543.0,1652.0,401.0,284.0,1111.0
2025-01-08 20:00:00,488.0,1471.0,322.0,237.0,983.0
2025-01-08 21:00:00,447.0,1557.0,312.0,281.0,932.0
2025-01-08 22:00:00,319.0,1223.0,214.0,178.0,819.0
2025-01-08 23:00:00,227.0,762.0,165.0,138.0,528.0
2025-01-09 00:00:00,5.0,243.0,10.0,12.0,0.0
2025-01-09 01:00:00,3.0,170.0,5.0,10.0,0.0
2025-01-09 02:00:00,3.0,150.0,5.0,7.0,0.0
2025-01-09 03:00:00,4.0,223.0,9.0,7.0,0.0
2025-01-09 04:00:00,7.0,550.0,11.0,20.0,0.0
2025-01-09 05:00:00,17.0,1701.0,41.0,34.0,0.0
2025-01-09 06:00:00,31.0,2242.0,43.0,64.0,0.0
2025-01-09 07:00:00,59.0,2370.0,59.0,77.0,0.0
2025-01-09 08:00:00,49.0,2294.0,70.0,74.0,0.0
2025-01-09 09:00:00,60.0,1988.0,89.0,68.0,0.0
2025-01-09 10:00:00,57.0,0.0,75.0,70.0,0.0
2025-01-09 11:00:00,44.0,1803.0,86.0,69.0,0.0
2025-01-09 12:00:00,55.0,1820.0,93.0,75.0,0.0
2025-01-09 13:00:00,56.0,1905.0,91.0,56.0,0.0
2025-01-09 14:00:00,53.0,1850.0,93.0,62.0,0.0
2025-01-09 15:00:00,66.0,2132.0,114.0,54.0,0.0
2025-01-09 16:00:00,50.0,2214.0,73.0,72.0,0.0
2025-01-09 17:00:00,42.0,2278.0,62.0,48.0,0.0
2025-01-09 18:00:00,36.0,1914.0,33.0,32.0,0.0
2025-01-09 19:00:00,26.0,1355.0,27.0,37.0,0.0
2025-01-09 20:00:00,24.0,1103.0,25.0,30.0,0.0
2025-01-09 21:00:00,22.0,1105.0,24.0,19.0,0.0
2025-01-09 22:00:00,16.0,837.0,12.0,22.0,0.0
2025-01-09 23:00:00,6.0,466.0,7.0,21.0,0.0
2025-01-10 00:00:00,13.0,32.0,121.0,0.0,52.0
2025-01-10 01:00:00,4.0,27.0,74.0,0.0,41.0
2025-01-10 02:00:00,6.0,41.0,52.0,0.0,42.0
2025-01-10 03:00:00,5.0,50.0,47.0,0.0,56.0
2025-01-10 04:00:00,5.0,66.0,125.0,0.0,88.0
2025-01-10 05:00:00,15.0,169.0,366.0,0.0,177.0
2025-01-10 06:00:00,38.0,241.0,606.0,0.0,265.0
2025-01-10 07:00:00,45.0,243.0,735.0,0.0,336.0
2025-01-10 08:00:00,43.0,240.0,884.0,0.0,375.0
2025-01-10 09:00:00,64.0,333.0,807.0,0.0,392.0
2025-01-10 10:00:00,53.0,332.0,834.0,0.0,409.0
2025-01-10 11:00:00,46.0,322.0,0.0,0.0,426.0
2025-01-10 12:00:00,62.0,358.0,0.0,0.0,431.0
2025-01-10 13:00:00,69.0,373.0,0.0,0.0,419.0
2025-01-10 14:00:00,60.0,330.0,0.0,0.0,363.0
2025-01-10 15:00:00,58.0,310.0,0.0,0.0,401.0
2025-01-10 16:00:00,69.0,270.0,831.0,0.0,282.0
2025-01-10 17:00:00,63.0,201.0,916.0,0.0,0.0
2025-01-10 18:00:00,45.0,135.0,872.0,0.0,0.0
2025-01-10 19:00:00,36.0,102.0,753.0,0.0,0.0
2025-01-10 20:00:00,26.0,76.0,643.0,0.0,0.0
2025-01-10 21:00:00,28.0,74.0,578.0,0.0,0.0
2025-01-10 22:00:00,21.0,68.0,402.0,0.0,0.0
2025-01-10 23:00:00,16.0,51.0,295.0,0.0,0.0
2025-01-11 00:00:00,7.0,0.0,7.0,0.0,0.0
2025-01-11 01:00:00,8.0,0.0,10.0,0.0,0.0
2025-01-11 02:00:00,6.0,0.0,6.0,0.0,0.0
2025-01-11 03:00:00,3.0,0.0,4.0,0.0,0.0
2025-01-11 04:00:00,7.0,0.0,8.0,0.0,242.0
2025-01-11 05:00:00,16.0,0.0,21.0,0.0,357.0
2025-01-11 06:00:00,40.0,0.0,37.0,0.0,562.0
2025-01-11 07:00:00,44.0,0.0,48.0,0.0,733.0
2025-01-11 08:00:00,52.0,0.0,43.0,0.0,964.0
2025-01-11 09:00:00,43.0,0.0,31.0,0.0,1368.0
2025-01-11 10:00:00,56.0,0.0,38.0,0.0,1549.0
2025-01-11 11:00:00,53.0,0.0,52.0,0.0,1705.0
2025-01-11 12:00:00,48.0,0.0,47.0,0.0,1729.0
2025-01-11 13:00:00,42.0,0.0,27.0,0.0,1517.0
2025-01-11 14:00:00,39.0,0.0,30.0,0.0,1536.0
2025-01-11 15:00:00,43.0,0.0,45.0,0.0,1663.0
2025-01-11 16:00:00,30.0,0.0,24.0,0.0,1609.0
2025-01-11 17:00:00,45.0,0.0,30.0,0.0,1846.0
2025-01-11 18:00:00,33.0,0.0,27.0,0.0,1712.0
2025-01-11 19:00:00,35.0,0.0,21.0,0.0,1263.0
2025-01-11 20:00:00,33.0,0.0,15.0,0.0,1115.0
2025-01-11 21:00:00,29.0,0.0,19.0,0.0,1226.0
2025-01-11 22:00:00,24.0,0.0,13.0,0.0,1119.0
2025-01-11 23:00:00,16.0,0.0,17.0,0.0,967.0
2025-01-12 00:00:00,230.0,0.0,5.0,0.0,37.0
2025-01-12 01:00:00,134.0,0.0,6.0,0.0,19.0
2025-01-12 02:00:00,98.0,0.0,2.0,0.0,14.0
2025-01-12 03:00:00,60.0,0.0,6.0,0.0,21.0
2025-01-12 04:00:00,69.0,0.0,5.0,0.0,14.0
2025-01-12 05:00:00,153.0,0.0,14.0,0.0,28.0
2025-01-12 06:00:00,229.0,0.0,9.0,0.0,45.0
2025-01-12 07:00:00,299.0,0.0,12.0,0.0,55.0
2025-01-12 08:00:00,373.0,0.0,18.0,0.0,60.0
2025-01-12 09:00:00,669.0,0.0,19.0,0.0,91.0
2025-01-12 10:00:00,804.0,0.0,36.0,0.0,68.0
2025-01-12 11:00:00,782.0,0.0,20.0,0.0,102.0
2025-01-12 12:00:00,876.0,0.0,0.0,0.0,106.0
2025-01-12 13:00:00,854.0,0.0,28.0,0.0,102.0
2025-01-12 14:00:00,779.0,0.0,28.0,0.0,105.0
2025-01-12 15:00:00,726.0,0.0,22.0,0.0,120.0
2025-01-12 16:00:00,705.0,0.0,17.0,0.0,105.0
2025-01-12 17:00:00,714.0,0.0,18.0,0.0,125.0
2025-01-12 18:00:00,647.0,0.0,19.0,0.0,87.0
2025-01-12 19:00:00,573.0,0.0,29.0,0.0,105.0
2025-01-12 20:00:00,529.0,0.0,20.0,0.0,74.0
2025-01-12 21:00:00,440.0,0.0,17.0,0.0,77.0
2025-01-12 22:00:00,369.0,0.0,13.0,0.0,56.0
2025-01-12 23:00:00,241.0,0.0,8.0,0.0,48.0
2025-01-13 00:00:00,10.0,43.0,124.0,100.0,0.0
2025-01-13 01:00:00,6.0,46.0,66.0,52.0,0.0
2025-01-13 02:00:00,3.0,53.0,46.0,41.0,0.0
2025-01-13 03:00:00,4.0,77.0,77.0,67.0,0.0
2025-01-13 04:00:00,8.0,101.0,111.0,71.0,0.0
2025-01-13 05:00:00,16.0,243.0,426.0,294.0,0.0
2025-01-13 06:00:00,43.0,474.0,782.0,497.0,0.0
2025-01-13 07:00:00,49.0,344.0,941.0,631.0,0.0
2025-01-13 08:00:00,52.0,310.0,1075.0,792.0,0.0
2025-01-13 09:00:00,69.0,369.0,845.0,615.0,0.0
2025-01-13 10:00:00,63.0,329.0,729.0,546.0,0.0
2025-01-13 11:00:00,66.0,0.0,790.0,470.0,0.0
2025-01-13 12:00:00,64.0,0.0,725.0,472.0,0.0
2025-01-13 13:00:00,65.0,0.0,737.0,566.0,0.0
2025-01-13 14:00:00,58.0,0.0,742.0,535.0,0.0
2025-01-13 15:00:00,57.0,0.0,770.0,643.0,0.0
2025-01-13 16:00:00,49.0,225.0,818.0,0.0,0.0
2025-01-13 17:00:00,42.0,158.0,851.0,0.0,0.0
2025-01-13 18:00:00,41.0,133.0,731.0,0.0,0.0
2025-01-13 19:00:00,23.0,118.0,628.0,0.0,0.0
2025-01-13 20:00:00,14.0,90.0,528.0,0.0,0.0
2025-01-13 21:00:00,13.0,0.0,448.0,0.0,0.0
2025-01-13 22:00:00,15.0,64.0,320.0,0.0,0.0
2025-01-13 23:00:00,10.0,75.0,201.0,0.0,0.0
2025-01-14 00:00:00,2.0,59.0,0.0,0.0,0.0
2025-01-14 01:00:00,3.0,57.0,0.0,0.0,0.0
2025-01-14 02:00:00,5.0,78.0,0.0,0.0,0.0
2025-01-14 03:00:00,5.0,84.0,0.0,0.0,0.0
2025-01-14 04:00:00,10.0,136.0,0.0,0.0,0.0
2025-01-14 05:00:00,16.0,295.0,0.0,0.0,0.0
2025-01-14 06:00:00,37.0,530.0,0.0,0.0,0.0
2025-01-14 07:00:00,52.0,421.0,0.0,0.0,0.0
2025-01-14 08:00:00,48.0,366.0,0.0,0.0,0.0
2025-01-14 09:00:00,59.0,401.0,0.0,0.0,0.0
2025-01-14 10:00:00,63.0,387.0,0.0,93.0,0.0
2025-01-14 11:00:00,58.0,365.0,0.0,71.0,0.0
2025-01-14 12:00:00,66.0,0.0,0.0,48.0,0.0
2025-01-14 13:00:00,37.0,282.0,0.0,73.0,0.0
2025-01-14 14:00:00,55.0,259.0,0.0,77.0,0.0
2025-01-14 15:00:00,65.0,249.0,0.0,68.0,0.0
2025-01-14 16:00:00,67.0,189.0,0.0,45.0,0.0
2025-01-14 17:00:00,42.0,175.0,0.0,49.0,0.0
2025-01-14 18:00:00,38.0,148.0,0.0,43.0,0.0
2025-01-14 19:00:00,28.0,117.0,0.0,37.0,0.0
2025-01-14 20:00:00,15.0,88.0,0.0,39.0,0.0
2025-01-14 21:00:00,23.0,85.0,0.0,32.0,0.0
2025-01-14 22:00:00,14.0,83.0,0.0,19.0,0.0
2025-01-14 23:00:00,6.0,69.0,0.0,18.0,0.0
2025-01-15 00:00:00,5.0,448.0,0.0,0.0,0.0
2025-01-15 01:00:00,2.0,275.0,0.0,0.0,0.0
2025-01-15 02:00:00,0.0,162.0,0.0,0.0,0.0
2025-01-15 03:00:00,8.0,184.0,0.0,0.0,0.0
2025-01-15 04:00:00,5.0,361.0,0.0,0.0,0.0
2025-01-15 05:00:00,16.0,1092.0,0.0,0.0,0.0
2025-01-15 06:00:00,35.0,2077.0,0.0,0.0,0.0
2025-01-15 07:00:00,38.0,2189.0,0.0,0.0,0.0
2025-01-15 08:00:00,40.0,2109.0,0.0,0.0,0.0
2025-01-15 09:00:00,48.0,2018.0,0.0,0.0,0.0
2025-01-15 10:00:00,60.0,2012.0,0.0,0.0,0.0
2025-01-15 11:00:00,51.0,1895.0,0.0,0.0,0.0
2025-01-15 12:00:00,37.0,2043.0,0.0,0.0,0.0
2025-01-15 13:00:00,48.0,2145.0,0.0,0.0,0.0
2025-01-15 14:00:00,54.0,2553.0,0.0,0.0,0.0
2025-01-15 15:00:00,42.0,2713.0,0.0,0.0,0.0
2025-01-15 16:00:00,30.0,2740.0,0.0,0.0,0.0
2025-01-15 17:00:00,29.0,2733.0,0.0,0.0,0.0
2025-01-15 18:00:00,28.0,2721.0,0.0,0.0,0.0
2025-01-15 19:00:00,14.0,2061.0,0.0,0.0,0.0
2025-01-15 20:00:00,17.0,506.0,0.0,0.0,0.0
2025-01-15 21:00:00,12.0,0.0,0.0,0.0,0.0
2025-01-15 22:00:00,14.0,0.0,0.0,0.0,0.0
2025-01-15 23:00:00,5.0,0.0,0.0,0.0,0.0
2025-01-16 00:00:00,141.0,0.0,124.0,111.0,0.0
2025-01-16 01:00:00,75.0,0.0,81.0,76.0,0.0
2025-01-16 02:00:00,50.0,0.0,47.0,39.0,0.0
2025-01-16 03:00:00,0.0,0.0,49.0,35.0,0.0
2025-01-16 04:00:00,0.0,0.0,126.0,107.0,0.0
2025-01-16 05:00:00,0.0,0.0,449.0,274.0,0.0
2025-01-16 06:00:00,0.0,0.0,936.0,632.0,0.0
2025-01-16 07:00:00,0.0,0.0,1222.0,883.0,0.0
2025-01-16 08:00:00,0.0,0.0,1282.0,947.0,0.0
2025-01-16 09:00:00,0.0,0.0,1179.0,928.0,0.0
2025-01-16 10:00:00,549.0,0.0,910.0,599.0,0.0
2025-01-16 11:00:00,581.0,0.0,828.0,532.0,0.0
2025-01-16 12:00:00,715.0,0.0,780.0,533.0,0.0
2025-01-16 13:00:00,774.0,0.0,772.0,556.0,0.0
2025-01-16 14:00:00,859.0,0.0,826.0,586.0,0.0
2025-01-16 15:00:00,895.0,0.0,863.0,667.0,0.0
2025-01-16 16:00:00,1037.0,0.0,1038.0,750.0,0.0
2025-01-16 17:00:00,1111.0,0.0,1138.0,888.0,0.0
2025-01-16 18:00:00,969.0,0.0,977.0,532.0,0.0
2025-01-16 19:00:00,757.0,0.0,690.0,471.0,0.0
2025-01-16 20:00:00,805.0,0.0,555.0,376.0,0.0
2025-01-16 21:00:00,928.0,0.0,540.0,322.0,0.0
2025-01-16 22:00:00,502.0,0.0,397.0,283.0,0.0
2025-01-16 23:00:00,341.0,0.0,233.0,199.0,0.0
2025-01-17 00:00:00,0.0,0.0,144.0,0.0,0.0
2025-01-17 01:00:00,0.0,0.0,72.0,0.0,0.0
2025-01-17 02:00:00,0.0,0.0,61.0,0.0,0.0
2025-01-17 03:00:00,0.0,0.0,58.0,0.0,0.0
2025-01-17 04:00:00,16.0,264.0,122.0,0.0,0.0
2025-01-17 05:00:00,36.0,756.0,417.0,0.0,0.0
2025-01-17 06:00:00,84.0,1378.0,794.0,0.0,0.0
2025-01-17 07:00:00,80.0,1390.0,869.0,0.0,0.0
2025-01-17 08:00:00,105.0,1426.0,1020.0,0.0,0.0
2025-01-17 09:00:00,83.0,1369.0,909.0,0.0,0.0
2025-01-17 10:00:00,70.0,1341.0,838.0,0.0,0.0
2025-01-17 11:00:00,84.0,1419.0,866.0,0.0,0.0
2025-01-17 12:00:00,71.0,1455.0,800.0,0.0,0.0
2025-01-17 13:00:00,63.0,1556.0,865.0,0.0,0.0
2025-01-17 14:00:00,76.0,1696.0,787.0,0.0,0.0
2025-01-17 15:00:00,67.0,1842.0,838.0,0.0,0.0
2025-01-17 16:00:00,68.0,1752.0,0.0,0.0,0.0
2025-01-17 17:00:00,58.0,1798.0,0.0,0.0,0.0
2025-01-17 18:00:00,55.0,1754.0,0.0,0.0,0.0
2025-01-17 19:00:00,47.0,1401.0,0.0,0.0,0.0
2025-01-17 20:00:00,24.0,1202.0,0.0,0.0,0.0
2025-01-17 21:00:00,17.0,1315.0,0.0,0.0,0.0
2025-01-17 22:00:00,22.0,1217.0,0.0,0.0,0.0
2025-01-17 23:00:00,17.0,820.0,0.0,0.0,0.0
2025-01-18 00:00:00,0.0,0.0,0.0,22.0,48.0
2025-01-18 01:00:00,1.0,0.0,0.0,12.0,36.0
2025-01-18 02:00:00,0.0,0.0,0.0,6.0,44.0
2025-01-18 03:00:00,0.0,0.0,0.0,0.0,29.0
2025-01-18 04:00:00,0.0,0.0,89.0,0.0,31.0
2025-01-18 05:00:00,0.0,0.0,206.0,0.0,57.0
2025-01-18 06:00:00,0.0,0.0,323.0,0.0,104.0
2025-01-18 07:00:00,0.0,0.0,441.0,0.0,127.0
