max_depth,min_samples_leaf,min_samples_split,ccp_alpha,tree_depth,n_leaves,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1
8.0,40,10,0.001,8,15,0.25637755102040816,0.34396192295881817,0.3254318762205198,0.34396192295881817,0.20550424599565165,0.19321345891482977
8.0,40,20,0.0,8,21,0.27168367346938777,0.3438541062472278,0.3257268584001258,0.3438541062472278,0.22163407904304433,0.2269434040673332
8.0,40,20,0.0005,8,20,0.2729591836734694,0.3508621925005971,0.33636363636363636,0.3508621925005971,0.22108295269122483,0.22218283714979348
8.0,40,20,0.001,8,15,0.25637755102040816,0.34396192295881817,0.3254318762205198,0.34396192295881817,0.20550424599565165,0.19321345891482977
8.0,40,40,0.0,8,21,0.27168367346938777,0.3438541062472278,0.3257268584001258,0.3438541062472278,0.22163407904304433,0.2269434040673332
8.0,40,40,0.0005,8,20,0.2729591836734694,0.3508621925005971,0.33636363636363636,0.3508621925005971,0.22108295269122483,0.22218283714979348
8.0,40,40,0.001,8,15,0.25637755102040816,0.34396192295881817,0.3254318762205198,0.34396192295881817,0.20550424599565165,0.19321345891482977
10.0,5,10,0.0,10,92,0.2780612244897959,0.34411932625928326,0.33951311962145714,0.34411932625928326,0.21126840766445845,0.22622378143504754
10.0,5,10,0.0005,10,72,0.2844387755102041,0.3472639803473336,0.34778244708425715,0.3472639803473336,0.21687797849167043,0.2361447646488313
10.0,5,10,0.001,10,39,0.2538265306122449,0.3344842881026306,0.3274632293009016,0.3344842881026306,0.193061172494985,0.1878069229405191
10.0,5,20,0.0,10,65,0.274234693877551,0.3458230122715435,0.3558598108805378,0.3458230122715435,0.21141328558350336,0.22030362840507575
10.0,5,20,0.0005,10,60,0.274234693877551,0.3458230122715435,0.3558598108805378,0.3458230122715435,0.21141328558350336,0.22030362840507575
10.0,5,20,0.001,10,38,0.2538265306122449,0.3344842881026306,0.3272037640959901,0.3344842881026306,0.19304975439679772,0.1878571176954562
10.0,5,40,0.0,10,41,0.2729591836734694,0.3434442207740512,0.3429111587471716,0.3434442207740512,0.2190987065985089,0.22738688775878077
10.0,5,40,0.0005,10,41,0.2729591836734694,0.3434442207740512,0.3429111587471716,0.3434442207740512,0.2190987065985089,0.22738688775878077
10.0,5,40,0.001,10,30,0.25892857142857145,0.3441809683032515,0.3446482985613421,0.3441809683032515,0.203943768649651,0.1954514822912182
10.0,10,10,0.0,10,67,0.2729591836734694,0.3475087288318719,0.34882462229935696,0.3475087288318719,0.21381702104636693,0.2194925162890996
10.0,10,10,0.0005,10,56,0.27168367346938777,0.3468797980142618,0.34701751343852955,0.3468797980142618,0.21262889951452146,0.2174801362846251
10.0,10,10,0.001,10,40,0.2614795918367347,0.3388226597063473,0.32960320245382824,0.3388226597063473,0.2121148174806465,0.21120139949803765
10.0,10,20,0.0,10,67,0.2729591836734694,0.3475087288318719,0.34882462229935696,0.3475087288318719,0.21381702104636693,0.2194925162890996
10.0,10,20,0.0005,10,56,0.27168367346938777,0.3468797980142618,0.34701751343852955,0.3468797980142618,0.21262889951452146,0.2174801362846251
10.0,10,20,0.001,10,40,0.2614795918367347,0.3388226597063473,0.32960320245382824,0.3388226597063473,0.2121148174806465,0.21120139949803765
10.0,10,40,0.0,10,40,0.2627551020408163,0.3396886053203225,0.3362533322340397,0.3396886053203225,0.2091285471146441,0.20995701401594102
10.0,10,40,0.0005,10,39,0.2602040816326531,0.3397065747722543,0.3382727782511488,0.3397065747722543,0.20637785832298863,0.2042764388907449
10.0,10,40,0.001,10,31,0.2576530612244898,0.3284790792361845,0.3182061442463164,0.3284790792361845,0.20309528382877118,0.2081632427301076
10.0,20,10,0.0,10,43,0.2538265306122449,0.3471870983884358,0.32342073489179496,0.3471870983884358,0.2240097145592929,0.21220876999153343
10.0,20,10,0.0005,10,40,0.2512755102040816,0.3472050678403676,0.3238897398921305,0.3472050678403676,0.22131442332457082,0.20660700317584846
10.0,20,10,0.001,10,29,0.23979591836734693,0.3476868311212711,0.32301546770186373,0.3476868311212711,0.2105855855855856,0.1836148366081036
10.0,20,20,0.0,10,43,0.2538265306122449,0.3471870983884358,0.32342073489179496,0.3471870983884358,0.2240097145592929,0.21220876999153343
10.0,20,20,0.0005,10,40,0.2512755102040816,0.3472050678403676,0.3238897398921305,0.3472050678403676,0.22131442332457082,0.20660700317584846
10.0,20,20,0.001,10,29,0.23979591836734693,0.3476868311212711,0.32301546770186373,0.3476868311212711,0.2105855855855856,0.1836148366081036
