accuracy,loss,val_accuracy,val_loss,learning_rate,epoch
0.3487109839916229,1.1945525407791138,0.21045918762683868,1.2165862321853638,0.0005000000237487257,1
0.2849389314651489,1.1330100297927856,0.22448979318141937,1.1418153047561646,0.0005000000237487257,2
0.2998643219470978,1.128318190574646,0.15816326439380646,1.13861882686615,0.0005000000237487257,3
0.2651289105415344,1.1207350492477417,0.19005101919174194,1.1402714252471924,0.0005000000237487257,4
0.2985074520111084,1.1227360963821411,0.31377550959587097,1.1106595993041992,0.0005000000237487257,5
0.353324294090271,1.123661994934082,0.39158162474632263,1.1038333177566528,0.0005000000237487257,6
0.23826323449611664,1.121822714805603,0.32780611515045166,1.1278795003890991,0.0005000000237487257,7
0.22985073924064636,1.1219725608825684,0.20025509595870972,1.119889497756958,0.0005000000237487257,8
0.24124830961227417,1.1194182634353638,0.30994898080825806,1.1169079542160034,0.0005000000237487257,9
0.2474898248910904,1.117768406867981,0.20663265883922577,1.147702932357788,0.0005000000237487257,10
0.2833107113838196,1.121180534362793,0.2410714328289032,1.1154366731643677,0.0005000000237487257,11
0.2819538712501526,1.1185842752456665,0.2551020383834839,1.1183243989944458,0.0005000000237487257,12
0.2833107113838196,1.1185849905014038,0.25127550959587097,1.1227978467941284,0.0005000000237487257,13
0.31777477264404297,1.1154911518096924,0.26530611515045166,1.1205925941467285,0.0005000000237487257,14
0.27272728085517883,1.1176588535308838,0.2806122303009033,1.1142239570617676,0.0005000000237487257,15
0.2716417908668518,1.1159604787826538,0.2410714328289032,1.1256333589553833,0.0005000000237487257,16
0.26051560044288635,1.1169215440750122,0.24362245202064514,1.124988079071045,0.0002500000118743628,17
0.2654002606868744,1.115233302116394,0.26658162474632263,1.121262550354004,0.0002500000118743628,18
0.2868385314941406,1.1169958114624023,0.2691326439380646,1.1164600849151611,0.0002500000118743628,19
0.3014925420284271,1.1171458959579468,0.27040815353393555,1.1187717914581299,0.0002500000118743628,20
0.29308006167411804,1.1170295476913452,0.2806122303009033,1.119033932685852,0.0002500000118743628,21
0.28819540143013,1.116917371749878,0.25765305757522583,1.1223961114883423,0.0002500000118743628,22
0.27761194109916687,1.1155589818954468,0.30612245202064514,1.1131681203842163,0.0002500000118743628,23
0.3118046224117279,1.115805983543396,0.3163265287876129,1.1096771955490112,0.0002500000118743628,24
0.31017640233039856,1.1158380508422852,0.30484694242477417,1.109629511833191,0.0002500000118743628,25
0.2890095114707947,1.1165813207626343,0.30102041363716125,1.1147311925888062,0.0002500000118743628,26
0.28276798129081726,1.115393042564392,0.27933672070503235,1.1151471138000488,0.0001250000059371814,27
0.2697421908378601,1.1129463911056519,0.27423468232154846,1.1175442934036255,0.0001250000059371814,28
0.26947084069252014,1.1159015893936157,0.2857142984867096,1.1147828102111816,0.0001250000059371814,29
0.27191317081451416,1.116024136543274,0.2589285671710968,1.113631248474121,0.0001250000059371814,30
0.28928086161613464,1.1153616905212402,0.28316327929496765,1.1128346920013428,0.0001250000059371814,31
