iteration,validation_mlogloss
174,1.065299873563404
175,1.0646345208265953
176,1.0645214419583886
177,1.0645379506203594
178,1.0645719845684207
179,1.0644554816262455
180,1.0642887965148808
181,1.0645300289045792
182,1.0642831417142737
183,1.0642056707672927
184,1.0641062375234098
185,1.0638502385391264
186,1.0636768659994917
187,1.0634381987382562
188,1.0634286356139548
189,1.0635014321579008
190,1.0635896690417916
191,1.063553926934089
192,1.0632103924468463
193,1.0632496319939286
194,1.0629493169182418
195,1.0629227707276538
196,1.0628039562808616
197,1.0628007946497933
198,1.0628638362169873
199,1.062624496312774
200,1.0626764381114318
201,1.0625663234339076
202,1.062532165562924
203,1.062432129772342
204,1.0623038861596463
205,1.0625513973740899
206,1.0625049557004655
207,1.062710045513754
208,1.062684216973733
209,1.0625745830867364
210,1.062534438674243
211,1.0625481968175392
212,1.0623974526795197
213,1.0622396515112142
214,1.062442780111213
215,1.0622742596861658
216,1.0616658642812042
217,1.0612688919871438
218,1.0609600975045137
219,1.0608695925270417
220,1.060565037614837
221,1.0606405918999595
222,1.060927772970528
223,1.0609641001388734
224,1.0608667731665227
225,1.0607387525390606
226,1.0608103972080412
227,1.0609537346706706
228,1.0605660607392082
229,1.0607718926075163
230,1.0606004925710815
231,1.0603030497702408
232,1.0602558411809864
233,1.0599193010783317
234,1.0598331410817954
235,1.059881410922627
236,1.0595330864343109
237,1.0597441192260202
238,1.0596679552477233
239,1.059395946068119
240,1.0593472721853427
241,1.0593793559439328
242,1.0591970094840746
243,1.059074374942147
244,1.0592589095538976
245,1.0591240229503232
246,1.0588737225198015
247,1.0588099282539012
248,1.0586657871169096
249,1.0584554741425174
250,1.0582971945024875
251,1.058193408713049
252,1.0581860687507658
253,1.0582721981847165
254,1.0577609589969625
255,1.0578565062308798
256,1.057720745476533
257,1.0576465670019388
258,1.05722498848122
259,1.0570900926784592
260,1.0569219414372832
261,1.0567490456207675
262,1.0568202589163367
263,1.0568681791120647
264,1.0565332995005408
265,1.0562878211922184
266,1.056130444326875
267,1.0559194610663214
268,1.0557929629421965
269,1.0555508533606723
270,1.0554285713528493
271,1.0549237056046117
272,1.054780696157594
273,1.0545275625677741
274,1.054291832735952
275,1.0544566937095048
276,1.0544957968653466
277,1.0548311994620123
278,1.055092964815546
279,1.0549112436722736
280,1.0548183727553304
281,1.0547639145610892
282,1.054688188228376
283,1.0548490651560074
284,1.0543374719516354
285,1.0544264407410306
286,1.0541427531564722
287,1.053960864565202
288,1.0537504760206353
289,1.0534349655238342
290,1.0532880515164258
291,1.0532047549376682
292,1.0531762247258911
293,1.0532908897694884
294,1.0532994357374859
295,1.0530205187672863
296,1.0530216307284272
297,1.0527105795181528
298,1.0522715074903504
299,1.0525212057543045
300,1.052381313538977
301,1.0524532595003138
302,1.0522656757004407
303,1.0522329722892265
304,1.051915920054426
305,1.0517837424971619
306,1.051649529562921
307,1.0517951201419442
308,1.051756798574815
309,1.0517989168969952
310,1.0521456233929007
311,1.0520468850677112
312,1.0518836265391842
313,1.0516737765271444
314,1.0513104320484765
315,1.0512840258983933
316,1.0512246955946392
317,1.0506261628577296
318,1.0506266112610394
319,1.0506979964521466
320,1.0507331731520138
321,1.050880897638141
322,1.0510023697754558
323,1.0504650354233322
324,1.0505099429235774
325,1.0503913935045808
326,1.0503643197672707
327,1.0505248197183317
328,1.0506387305807094
329,1.0502667714442526
330,1.0503379302669544
331,1.0503425877161172
332,1.049851257316008
333,1.0495621598116598
334,1.0493569237237075
335,1.0492282597994318
336,1.0492408466050211
337,1.04911331053139
338,1.049081005574185
339,1.0491963931720476
340,1.048866848784442
341,1.0487285804535662
342,1.0485310792846947
343,1.0487027230235386
344,1.0484391122828334
345,1.0484483459850356
346,1.0483456979676777
347,1.048135049527093
348,1.0480361292708893
349,1.0479845760428175
350,1.0478048514270661
351,1.0477173588789848
352,1.0477279729913085
353,1.0478627971772636
354,1.0477569231345338
355,1.0477782822004995
356,1.0477082301691478
357,1.047562925373109
358,1.047566287371577
359,1.0474981399138972
360,1.047006527075962
361,1.046947929095857
362,1.0469153933607194
363,1.0464439222551123
364,1.0462939743408743
365,1.0460641748290889
366,1.0462567221221266
367,1.0459658433208052
368,1.0456667442482954
369,1.045502523834608
370,1.0456291001898295
371,1.0457313139447753
372,1.0458425308520696
373,1.0457246798489774
374,1.0456407678370574
375,1.0456436200029389
376,1.0455388386866875
377,1.0453099873373095
378,1.0449703160901458
379,1.0448724434007794
380,1.0448252135241518
381,1.0447719367030932
382,1.0451259874947825
383,1.0451473194953738
384,1.0448998253108288
385,1.0447948377731504
386,1.0450519230596873
387,1.0451049547338365
388,1.0449690423829823
389,1.0446922231313525
390,1.0448905778478603
391,1.0446039572434158
392,1.0448120220811392
393,1.0444807093210366
394,1.0443751719989338
395,1.0443187181514746
396,1.0444722201066965
397,1.0445860749376672
398,1.0445672861699546
399,1.0444434793399913
400,1.0441270334912198
401,1.0437672450302207
402,1.0436790426622848
403,1.0438362353158241
404,1.0438637417950192
405,1.0438737916779153
406,1.0439961640050217
407,1.0440706677582798
408,1.0437234118580818
409,1.0438239480159721
410,1.04372926368093
411,1.0436575510444082
412,1.0437967916380386
413,1.0435838671211077
414,1.0432931878508962
415,1.043266239062864
416,1.043304133666109
417,1.0433360672726923
418,1.0433064736806008
419,1.043107625287102
420,1.0433140666205056
421,1.043157801640277
422,1.0432723841572902
423,1.0430891459845766
424,1.0430311768182687
425,1.0431802858199393
426,1.0428989295448576
427,1.0429126577337786
428,1.0428410876466303
429,1.0427197000886104
430,1.0427537709094432
431,1.0427360684059712
432,1.0427997797651558
433,1.042555083995875
434,1.0425588830697292
435,1.0426289961122128
436,1.042554520792803
437,1.0425226236408462
438,1.0423602368682623
439,1.0420371448735193
440,1.0417610829962152
441,1.042021056637168
442,1.0420933581736622
443,1.0420710464597356
444,1.0421514718280154
445,1.042099934413421
446,1.0419095747781044
447,1.0419335814230903
448,1.041895664810222
449,1.0417837693298957
450,1.0415938606827844
451,1.0415930708452148
452,1.0416265309845307
453,1.0418568924069405
454,1.0417888267155813
455,1.0417434342813736
456,1.0416000504046679
457,1.0413587727412885
458,1.0412162538541823
459,1.0409845719304012
460,1.041025038732558
461,1.0406617974596364
462,1.0407334133146369
463,1.0406689703540535
464,1.0407894399701332
465,1.0406073168946468
466,1.040432438501442
467,1.040532902529349
468,1.0405105760473075
469,1.0401657830961808
470,1.0399843402663056
471,1.0396713902223476
472,1.0397668756088432
473,1.0397590486978998
474,1.0398249114692515
475,1.039657165239356
476,1.0396633623548004
477,1.0397497443862411
478,1.0396765623697821
479,1.0395397923468632
480,1.0395573882234035
481,1.0392829395868644
482,1.0392751880750364
483,1.039372369190868
484,1.039558500659709
485,1.0395316025432275
486,1.0395971494631804
487,1.0393776638737442
488,1.039306066151024
489,1.0391873900531505
490,1.0391410345173613
491,1.0390851087868214
492,1.038963071640809
493,1.0385861109600079
494,1.0386841085226255
495,1.0387345840774325
496,1.038585052844517
497,1.0384788744303646
498,1.0386647338199677
499,1.0385394829268357
500,1.0382370522663908
501,1.0381416675957793
502,1.0377817490917383
503,1.0377278926269131
504,1.0376450074836612
505,1.0376275276233042
506,1.0375603001602753
507,1.0374862476042948
508,1.0374074236736919
509,1.0372218299200948
510,1.0369573212323748
511,1.036547280182796
512,1.0365489609729575
513,1.03654144297601
514,1.03651013303244
515,1.0365409895359559
516,1.0364070170349917
517,1.0366817692826902
518,1.0367563931005341
519,1.0364771216385522
520,1.0365402880789978
521,1.0362702196806062
522,1.0360708699124503
523,1.0361458820918081
524,1.0362144906491952
525,1.0360158412356157
526,1.0360420061731521
527,1.0360102857444056
528,1.0357047009604925
529,1.0356486976070671
530,1.0356396317710073
531,1.0356032361599559
532,1.0357148010587813
533,1.0358084812760353
534,1.0354288009432506
535,1.0355127300991087
536,1.035321710650258
537,1.0352038171674525
538,1.035505769128094
539,1.035681036719102
540,1.0356698604300618
541,1.0354572684713164
542,1.035542905463704
543,1.0353300924774032
544,1.0354276703556582
545,1.0352907322765308
546,1.0353568649413634
547,1.035524062508223
548,1.0354596557551805
549,1.0351463026956331
550,1.0349986927811892
551,1.0349666940010325
552,1.034897870194091
553,1.0348026674544932
554,1.0349135508152598
555,1.0348213446155494
556,1.0346629026022798
557,1.0348616623870877
558,1.0350281434817885
559,1.0349066723898357
560,1.0348324128141513
561,1.034903223018105
562,1.0349030799175403
563,1.0349597939081034
564,1.0348969775689196
565,1.034876782295047
566,1.034551827103964
567,1.0345530985303375
568,1.0343568017706275
569,1.0343974415516974
570,1.0344535544780749
571,1.034713789953717
572,1.0345722145533987
573,1.0345020214171738
574,1.0341324485952452
575,1.0339557689481549
576,1.0340788655781321
577,1.033812244631806
578,1.0337451188349907
579,1.033714621023712
580,1.0337621463006552
581,1.0337152700225005
582,1.0339452782835887
583,1.033733015176745
584,1.0336824578556174
585,1.0337425814181262
586,1.0337709067579435
587,1.03355123619644
588,1.033281378923174
589,1.0329437942757291
590,1.032760365524006
591,1.0326362419113213
592,1.0326808045941347
593,1.0326322896063935
594,1.032499600429924
595,1.0324655149360091
596,1.0323215799634249
597,1.032111568870593
598,1.0322166045519465
599,1.0321807331994783
600,1.0324510112024692
601,1.0325567516859393
602,1.0323514706094046
603,1.0323889569322369
604,1.032613797949589
605,1.0324285570151952
606,1.03209478687495
607,1.0319699524540682
608,1.031888338319045
609,1.0318783109779566
610,1.0317889260014101
611,1.0317039158651415
612,1.031541527115873
613,1.0315533384528695
614,1.0313350070762086
615,1.0312516708687252
616,1.0313195160647133
617,1.0313074291892805
618,1.031213706093175
619,1.0309812783320644
620,1.0312269138818493
621,1.0312515947283531
622,1.0313409042677708
623,1.0313374350721738
624,1.0312234026436904
625,1.0309445781025046
626,1.030892556229112
627,1.031109321957492
628,1.0311673744486607
629,1.0310362433368454
630,1.0312529957035974
631,1.0310558405115593
632,1.0310561497866804
633,1.030963523731548
634,1.0309342036631948
635,1.0309493473864026
636,1.0307602316939406
637,1.0305579827946363
638,1.0303540725298985
639,1.0302593253590926
640,1.0302078573375333
641,1.0304495251680514
642,1.0305304272214368
643,1.0304596881021042
644,1.0304452447714854
645,1.0304536661703367
646,1.0305296863068123
647,1.0305101463039006
648,1.0308908783279511
649,1.0309180383931618
650,1.0308570059358466
651,1.0306721580575924
652,1.0306121001438218
653,1.0307001034938255
654,1.0305141436354237
655,1.030504049372156
656,1.0303742535488338
657,1.0305635273760678
658,1.030513766183689
659,1.0303309143577912
660,1.0302471696988356
661,1.0304818833436893
662,1.030653712852877
663,1.0306335955630153
664,1.0305256279831638
665,1.0303659278671353
666,1.0302405357931037
667,1.0303404726544205
668,1.030344315899574
669,1.0305617183104765
670,1.030082952953419
671,1.0299488342538172
672,1.0298314556023296
673,1.0300941009416569
674,1.0300923573537444
675,1.0302221310534039
676,1.0302956248348465
677,1.03041855844536
678,1.0303638473115102
679,1.0303249309903808
680,1.0304221908884996
681,1.030450043762673
682,1.030464006720909
683,1.0304646287113428
684,1.0306059445007418
685,1.0308535717883889
686,1.0308277746852563
687,1.0307484303734131
688,1.0306539864526416
689,1.0304839777551136
690,1.030659286039216
691,1.0305338522457346
692,1.0304741745776669
693,1.0304492289694596
694,1.0304799013942176
695,1.0303026660896686
696,1.0305110620980968
697,1.0305356344930372
698,1.0306815931345432
699,1.030940351494569
700,1.0310214942093103
701,1.0310433734474438
702,1.0309093373884657
703,1.030913795230492
704,1.030676209899996
705,1.030679325820232
706,1.0309694650754029
707,1.0308755230804791
708,1.03081723401437
709,1.0309402291681997
710,1.0305717740474003
711,1.0307133254233976
712,1.0305972839420547
713,1.0306842715042281
714,1.0306046220036793
715,1.0304959445279471
716,1.0305410863413496
717,1.03049379239353
718,1.0303623655392808
719,1.0303334413780545
720,1.0304431159771523
721,1.0303902827127247
722,1.0304473030133818
