match_key,station_key,date,associated_parent_station_id,hour_str,flow,hour_int,flow_dt
15334016,15334016,2025-05-11 00:00:00+00,34016,hour_07,44.0,7,2025-05-11 07:00:00
17126147,17126147,2025-05-11 00:00:00+00,7126,hour_07,11.0,7,2025-05-11 07:00:00
18479658,18479658,2025-05-11 00:00:00+00,9658,hour_07,14.0,7,2025-05-11 07:00:00
17126148,17126148,2025-05-11 00:00:00+00,7126,hour_07,22.0,7,2025-05-11 07:00:00
17126147,17126147,2025-05-11 00:00:00+00,7126,hour_07,14.0,7,2025-05-11 07:00:00
17126147,17126147,2025-05-11 00:00:00+00,7126,hour_07,29.0,7,2025-05-11 07:00:00
17126149,17126149,2025-05-11 00:00:00+00,7126,hour_07,444.0,7,2025-05-11 07:00:00
17126148,17126148,2025-05-11 00:00:00+00,7126,hour_07,116.0,7,2025-05-11 07:00:00
17126147,17126147,2025-05-11 00:00:00+00,7126,hour_07,17.0,7,2025-05-11 07:00:00
17126149,17126149,2025-05-11 00:00:00+00,7126,hour_07,16.0,7,2025-05-11 07:00:00
18479658,18479658,2025-05-11 00:00:00+00,9658,hour_07,151.0,7,2025-05-11 07:00:00
18479658,18479658,2025-05-11 00:00:00+00,9658,hour_07,159.0,7,2025-05-11 07:00:00
15334016,15334016,2025-05-11 00:00:00+00,34016,hour_07,605.0,7,2025-05-11 07:00:00
17126148,17126148,2025-05-12 00:00:00+00,7126,hour_07,60.0,7,2025-05-12 07:00:00
15334016,15334016,2025-05-12 00:00:00+00,34016,hour_07,139.0,7,2025-05-12 07:00:00
18479658,18479658,2025-05-12 00:00:00+00,9658,hour_07,334.0,7,2025-05-12 07:00:00
18479658,18479658,2025-05-12 00:00:00+00,9658,hour_07,29.0,7,2025-05-12 07:00:00
15334016,15334016,2025-05-12 00:00:00+00,34016,hour_07,1232.0,7,2025-05-12 07:00:00
17126147,17126147,2025-05-12 00:00:00+00,7126,hour_07,58.0,7,2025-05-12 07:00:00
17126149,17126149,2025-05-12 00:00:00+00,7126,hour_07,84.0,7,2025-05-12 07:00:00
17126147,17126147,2025-05-12 00:00:00+00,7126,hour_07,51.0,7,2025-05-12 07:00:00
17126149,17126149,2025-05-12 00:00:00+00,7126,hour_07,726.0,7,2025-05-12 07:00:00
17126148,17126148,2025-05-12 00:00:00+00,7126,hour_07,204.0,7,2025-05-12 07:00:00
17126147,17126147,2025-05-12 00:00:00+00,7126,hour_07,24.0,7,2025-05-12 07:00:00
18479658,18479658,2025-05-12 00:00:00+00,9658,hour_07,24.0,7,2025-05-12 07:00:00
18479658,18479658,2025-05-12 00:00:00+00,9658,hour_07,431.0,7,2025-05-12 07:00:00
17126147,17126147,2025-05-12 00:00:00+00,7126,hour_07,26.0,7,2025-05-12 07:00:00
17126149,17126149,2025-05-13 00:00:00+00,7126,hour_07,714.0,7,2025-05-13 07:00:00
18479658,18479658,2025-05-13 00:00:00+00,9658,hour_07,24.0,7,2025-05-13 07:00:00
17126147,17126147,2025-05-13 00:00:00+00,7126,hour_07,50.0,7,2025-05-13 07:00:00
15334016,15334016,2025-05-13 00:00:00+00,34016,hour_07,110.0,7,2025-05-13 07:00:00
15334016,15334016,2025-05-13 00:00:00+00,34016,hour_07,1246.0,7,2025-05-13 07:00:00
18479658,18479658,2025-05-13 00:00:00+00,9658,hour_07,463.0,7,2025-05-13 07:00:00
17126147,17126147,2025-05-13 00:00:00+00,7126,hour_07,44.0,7,2025-05-13 07:00:00
18479658,18479658,2025-05-13 00:00:00+00,9658,hour_07,372.0,7,2025-05-13 07:00:00
17126147,17126147,2025-05-13 00:00:00+00,7126,hour_07,61.0,7,2025-05-13 07:00:00
17126148,17126148,2025-05-13 00:00:00+00,7126,hour_07,94.0,7,2025-05-13 07:00:00
17126149,17126149,2025-05-13 00:00:00+00,7126,hour_07,93.0,7,2025-05-13 07:00:00
18479658,18479658,2025-05-13 00:00:00+00,9658,hour_07,36.0,7,2025-05-13 07:00:00
17126147,17126147,2025-05-13 00:00:00+00,7126,hour_07,42.0,7,2025-05-13 07:00:00
17126148,17126148,2025-05-13 00:00:00+00,7126,hour_07,184.0,7,2025-05-13 07:00:00
18479658,18479658,2025-05-14 00:00:00+00,9658,hour_07,475.0,7,2025-05-14 07:00:00
17126148,17126148,2025-05-14 00:00:00+00,7126,hour_07,86.0,7,2025-05-14 07:00:00
17126147,17126147,2025-05-14 00:00:00+00,7126,hour_07,48.0,7,2025-05-14 07:00:00
17126149,17126149,2025-05-14 00:00:00+00,7126,hour_07,711.0,7,2025-05-14 07:00:00
15334016,15334016,2025-05-14 00:00:00+00,34016,hour_07,1314.0,7,2025-05-14 07:00:00
18479658,18479658,2025-05-14 00:00:00+00,9658,hour_07,387.0,7,2025-05-14 07:00:00
15334016,15334016,2025-05-14 00:00:00+00,34016,hour_07,130.0,7,2025-05-14 07:00:00
17126148,17126148,2025-05-14 00:00:00+00,7126,hour_07,174.0,7,2025-05-14 07:00:00
18479658,18479658,2025-05-14 00:00:00+00,9658,hour_07,31.0,7,2025-05-14 07:00:00
17126149,17126149,2025-05-14 00:00:00+00,7126,hour_07,89.0,7,2025-05-14 07:00:00
17126147,17126147,2025-05-14 00:00:00+00,7126,hour_07,36.0,7,2025-05-14 07:00:00
17126147,17126147,2025-05-14 00:00:00+00,7126,hour_07,57.0,7,2025-05-14 07:00:00
17126147,17126147,2025-05-14 00:00:00+00,7126,hour_07,60.0,7,2025-05-14 07:00:00
18479658,18479658,2025-05-14 00:00:00+00,9658,hour_07,37.0,7,2025-05-14 07:00:00
15334016,15334016,2025-05-15 00:00:00+00,34016,hour_07,128.0,7,2025-05-15 07:00:00
18479658,18479658,2025-05-15 00:00:00+00,9658,hour_07,28.0,7,2025-05-15 07:00:00
18479658,18479658,2025-05-15 00:00:00+00,9658,hour_07,31.0,7,2025-05-15 07:00:00
17126147,17126147,2025-05-15 00:00:00+00,7126,hour_07,45.0,7,2025-05-15 07:00:00
17126148,17126148,2025-05-15 00:00:00+00,7126,hour_07,217.0,7,2025-05-15 07:00:00
15334016,15334016,2025-05-15 00:00:00+00,34016,hour_07,1219.0,7,2025-05-15 07:00:00
17126149,17126149,2025-05-15 00:00:00+00,7126,hour_07,78.0,7,2025-05-15 07:00:00
17126147,17126147,2025-05-15 00:00:00+00,7126,hour_07,75.0,7,2025-05-15 07:00:00
17126149,17126149,2025-05-15 00:00:00+00,7126,hour_07,685.0,7,2025-05-15 07:00:00
18479658,18479658,2025-05-15 00:00:00+00,9658,hour_07,481.0,7,2025-05-15 07:00:00
18479658,18479658,2025-05-15 00:00:00+00,9658,hour_07,352.0,7,2025-05-15 07:00:00
17126148,17126148,2025-05-15 00:00:00+00,7126,hour_07,90.0,7,2025-05-15 07:00:00
17126147,17126147,2025-05-15 00:00:00+00,7126,hour_07,41.0,7,2025-05-15 07:00:00
17126147,17126147,2025-05-15 00:00:00+00,7126,hour_07,24.0,7,2025-05-15 07:00:00
18479658,18479658,2025-05-16 00:00:00+00,9658,hour_07,31.0,7,2025-05-16 07:00:00
17126148,17126148,2025-05-16 00:00:00+00,7126,hour_07,83.0,7,2025-05-16 07:00:00
15334016,15334016,2025-05-16 00:00:00+00,34016,hour_07,1167.0,7,2025-05-16 07:00:00
17126147,17126147,2025-05-16 00:00:00+00,7126,hour_07,45.0,7,2025-05-16 07:00:00
18479658,18479658,2025-05-16 00:00:00+00,9658,hour_07,345.0,7,2025-05-16 07:00:00
17126149,17126149,2025-05-16 00:00:00+00,7126,hour_07,94.0,7,2025-05-16 07:00:00
17126148,17126148,2025-05-16 00:00:00+00,7126,hour_07,213.0,7,2025-05-16 07:00:00
18479658,18479658,2025-05-16 00:00:00+00,9658,hour_07,44.0,7,2025-05-16 07:00:00
17126147,17126147,2025-05-16 00:00:00+00,7126,hour_07,32.0,7,2025-05-16 07:00:00
17126147,17126147,2025-05-16 00:00:00+00,7126,hour_07,58.0,7,2025-05-16 07:00:00
17126147,17126147,2025-05-16 00:00:00+00,7126,hour_07,40.0,7,2025-05-16 07:00:00
18479658,18479658,2025-05-16 00:00:00+00,9658,hour_07,427.0,7,2025-05-16 07:00:00
17126149,17126149,2025-05-16 00:00:00+00,7126,hour_07,750.0,7,2025-05-16 07:00:00
15334016,15334016,2025-05-16 00:00:00+00,34016,hour_07,126.0,7,2025-05-16 07:00:00
18479658,18479658,2025-05-17 00:00:00+00,9658,hour_07,16.0,7,2025-05-17 07:00:00
17126148,17126148,2025-05-17 00:00:00+00,7126,hour_07,45.0,7,2025-05-17 07:00:00
17126147,17126147,2025-05-17 00:00:00+00,7126,hour_07,13.0,7,2025-05-17 07:00:00
15334016,15334016,2025-05-17 00:00:00+00,34016,hour_07,100.0,7,2025-05-17 07:00:00
15334016,15334016,2025-05-17 00:00:00+00,34016,hour_07,838.0,7,2025-05-17 07:00:00
17126147,17126147,2025-05-17 00:00:00+00,7126,hour_07,33.0,7,2025-05-17 07:00:00
17126147,17126147,2025-05-17 00:00:00+00,7126,hour_07,16.0,7,2025-05-17 07:00:00
17126149,17126149,2025-05-17 00:00:00+00,7126,hour_07,49.0,7,2025-05-17 07:00:00
18479658,18479658,2025-05-17 00:00:00+00,9658,hour_07,271.0,7,2025-05-17 07:00:00
17126148,17126148,2025-05-17 00:00:00+00,7126,hour_07,146.0,7,2025-05-17 07:00:00
18479658,18479658,2025-05-17 00:00:00+00,9658,hour_07,6.0,7,2025-05-17 07:00:00
17126149,17126149,2025-05-17 00:00:00+00,7126,hour_07,566.0,7,2025-05-17 07:00:00
18479658,18479658,2025-05-17 00:00:00+00,9658,hour_07,232.0,7,2025-05-17 07:00:00
17126147,17126147,2025-05-17 00:00:00+00,7126,hour_07,43.0,7,2025-05-17 07:00:00
18479658,18479658,2025-05-18 00:00:00+00,9658,hour_07,15.0,7,2025-05-18 07:00:00
15334016,15334016,2025-05-18 00:00:00+00,34016,hour_07,49.0,7,2025-05-18 07:00:00
18479658,18479658,2025-05-18 00:00:00+00,9658,hour_07,120.0,7,2025-05-18 07:00:00
18479658,18479658,2025-05-18 00:00:00+00,9658,hour_07,11.0,7,2025-05-18 07:00:00
17126147,17126147,2025-05-18 00:00:00+00,7126,hour_07,27.0,7,2025-05-18 07:00:00
15334016,15334016,2025-05-18 00:00:00+00,34016,hour_07,548.0,7,2025-05-18 07:00:00
17126147,17126147,2025-05-18 00:00:00+00,7126,hour_07,30.0,7,2025-05-18 07:00:00
17126149,17126149,2025-05-18 00:00:00+00,7126,hour_07,19.0,7,2025-05-18 07:00:00
17126148,17126148,2025-05-18 00:00:00+00,7126,hour_07,30.0,7,2025-05-18 07:00:00
17126148,17126148,2025-05-18 00:00:00+00,7126,hour_07,122.0,7,2025-05-18 07:00:00
17126147,17126147,2025-05-18 00:00:00+00,7126,hour_07,11.0,7,2025-05-18 07:00:00
17126149,17126149,2025-05-18 00:00:00+00,7126,hour_07,371.0,7,2025-05-18 07:00:00
17126147,17126147,2025-05-18 00:00:00+00,7126,hour_07,5.0,7,2025-05-18 07:00:00
18479658,18479658,2025-05-18 00:00:00+00,9658,hour_07,124.0,7,2025-05-18 07:00:00
18479658,18479658,2025-05-19 00:00:00+00,9658,hour_07,358.0,7,2025-05-19 07:00:00
17126147,17126147,2025-05-19 00:00:00+00,7126,hour_07,58.0,7,2025-05-19 07:00:00
15334016,15334016,2025-05-19 00:00:00+00,34016,hour_07,124.0,7,2025-05-19 07:00:00
17126149,17126149,2025-05-19 00:00:00+00,7126,hour_07,89.0,7,2025-05-19 07:00:00
18479658,18479658,2025-05-19 00:00:00+00,9658,hour_07,457.0,7,2025-05-19 07:00:00
17126149,17126149,2025-05-19 00:00:00+00,7126,hour_07,768.0,7,2025-05-19 07:00:00
18479658,18479658,2025-05-19 00:00:00+00,9658,hour_07,34.0,7,2025-05-19 07:00:00
17126147,17126147,2025-05-19 00:00:00+00,7126,hour_07,25.0,7,2025-05-19 07:00:00
17126147,17126147,2025-05-19 00:00:00+00,7126,hour_07,39.0,7,2025-05-19 07:00:00
17126147,17126147,2025-05-19 00:00:00+00,7126,hour_07,18.0,7,2025-05-19 07:00:00
15334016,15334016,2025-05-19 00:00:00+00,34016,hour_07,1240.0,7,2025-05-19 07:00:00
18479658,18479658,2025-05-19 00:00:00+00,9658,hour_07,35.0,7,2025-05-19 07:00:00
17126149,17126149,2025-05-20 00:00:00+00,7126,hour_07,673.0,7,2025-05-20 07:00:00
17126147,17126147,2025-05-20 00:00:00+00,7126,hour_07,48.0,7,2025-05-20 07:00:00
17126147,17126147,2025-05-20 00:00:00+00,7126,hour_07,54.0,7,2025-05-20 07:00:00
15334016,15334016,2025-05-20 00:00:00+00,34016,hour_07,1208.0,7,2025-05-20 07:00:00
17126147,17126147,2025-05-20 00:00:00+00,7126,hour_07,39.0,7,2025-05-20 07:00:00
17126149,17126149,2025-05-20 00:00:00+00,7126,hour_07,81.0,7,2025-05-20 07:00:00
18479658,18479658,2025-05-20 00:00:00+00,9658,hour_07,372.0,7,2025-05-20 07:00:00
18479658,18479658,2025-05-20 00:00:00+00,9658,hour_07,33.0,7,2025-05-20 07:00:00
17126147,17126147,2025-05-20 00:00:00+00,7126,hour_07,47.0,7,2025-05-20 07:00:00
18479658,18479658,2025-05-20 00:00:00+00,9658,hour_07,432.0,7,2025-05-20 07:00:00
15334016,15334016,2025-05-20 00:00:00+00,34016,hour_07,119.0,7,2025-05-20 07:00:00
18479658,18479658,2025-05-20 00:00:00+00,9658,hour_07,26.0,7,2025-05-20 07:00:00
17126149,17126149,2025-05-21 00:00:00+00,7126,hour_07,99.0,7,2025-05-21 07:00:00
18479658,18479658,2025-05-21 00:00:00+00,9658,hour_07,426.0,7,2025-05-21 07:00:00
17126147,17126147,2025-05-21 00:00:00+00,7126,hour_07,42.0,7,2025-05-21 07:00:00
18479658,18479658,2025-05-21 00:00:00+00,9658,hour_07,25.0,7,2025-05-21 07:00:00
18479658,18479658,2025-05-21 00:00:00+00,9658,hour_07,28.0,7,2025-05-21 07:00:00
17126147,17126147,2025-05-21 00:00:00+00,7126,hour_07,47.0,7,2025-05-21 07:00:00
17126147,17126147,2025-05-21 00:00:00+00,7126,hour_07,47.0,7,2025-05-21 07:00:00
17126149,17126149,2025-05-21 00:00:00+00,7126,hour_07,667.0,7,2025-05-21 07:00:00
15334016,15334016,2025-05-21 00:00:00+00,34016,hour_07,114.0,7,2025-05-21 07:00:00
15334016,15334016,2025-05-21 00:00:00+00,34016,hour_07,1303.0,7,2025-05-21 07:00:00
17126147,17126147,2025-05-21 00:00:00+00,7126,hour_07,35.0,7,2025-05-21 07:00:00
18479658,18479658,2025-05-21 00:00:00+00,9658,hour_07,353.0,7,2025-05-21 07:00:00
15334016,15334016,2025-05-22 00:00:00+00,34016,hour_07,1207.0,7,2025-05-22 07:00:00
17126147,17126147,2025-05-22 00:00:00+00,7126,hour_07,59.0,7,2025-05-22 07:00:00
18479658,18479658,2025-05-22 00:00:00+00,9658,hour_07,346.0,7,2025-05-22 07:00:00
18479658,18479658,2025-05-22 00:00:00+00,9658,hour_07,22.0,7,2025-05-22 07:00:00
18479658,18479658,2025-05-22 00:00:00+00,9658,hour_07,428.0,7,2025-05-22 07:00:00
17126149,17126149,2025-05-22 00:00:00+00,7126,hour_07,97.0,7,2025-05-22 07:00:00
18479658,18479658,2025-05-22 00:00:00+00,9658,hour_07,25.0,7,2025-05-22 07:00:00
15334016,15334016,2025-05-22 00:00:00+00,34016,hour_07,106.0,7,2025-05-22 07:00:00
17126147,17126147,2025-05-22 00:00:00+00,7126,hour_07,33.0,7,2025-05-22 07:00:00
17126147,17126147,2025-05-22 00:00:00+00,7126,hour_07,48.0,7,2025-05-22 07:00:00
17126147,17126147,2025-05-22 00:00:00+00,7126,hour_07,48.0,7,2025-05-22 07:00:00
17126149,17126149,2025-05-22 00:00:00+00,7126,hour_07,709.0,7,2025-05-22 07:00:00
18479658,18479658,2025-05-23 00:00:00+00,9658,hour_07,27.0,7,2025-05-23 07:00:00
17126147,17126147,2025-05-23 00:00:00+00,7126,hour_07,45.0,7,2025-05-23 07:00:00
17126147,17126147,2025-05-23 00:00:00+00,7126,hour_07,34.0,7,2025-05-23 07:00:00
18479658,18479658,2025-05-23 00:00:00+00,9658,hour_07,436.0,7,2025-05-23 07:00:00
17126147,17126147,2025-05-23 00:00:00+00,7126,hour_07,49.0,7,2025-05-23 07:00:00
18479658,18479658,2025-05-23 00:00:00+00,9658,hour_07,29.0,7,2025-05-23 07:00:00
17126147,17126147,2025-05-23 00:00:00+00,7126,hour_07,43.0,7,2025-05-23 07:00:00
17126149,17126149,2025-05-23 00:00:00+00,7126,hour_07,84.0,7,2025-05-23 07:00:00
18479658,18479658,2025-05-23 00:00:00+00,9658,hour_07,359.0,7,2025-05-23 07:00:00
17126149,17126149,2025-05-23 00:00:00+00,7126,hour_07,678.0,7,2025-05-23 07:00:00
15334016,15334016,2025-05-23 00:00:00+00,34016,hour_07,848.0,7,2025-05-23 07:00:00
15334016,15334016,2025-05-23 00:00:00+00,34016,hour_07,66.0,7,2025-05-23 07:00:00
18479658,18479658,2025-05-24 00:00:00+00,9658,hour_07,21.0,7,2025-05-24 07:00:00
15334016,15334016,2025-05-24 00:00:00+00,34016,hour_07,818.0,7,2025-05-24 07:00:00
18479658,18479658,2025-05-24 00:00:00+00,9658,hour_07,303.0,7,2025-05-24 07:00:00
17126149,17126149,2025-05-24 00:00:00+00,7126,hour_07,561.0,7,2025-05-24 07:00:00
15334016,15334016,2025-05-24 00:00:00+00,34016,hour_07,88.0,7,2025-05-24 07:00:00
18479658,18479658,2025-05-24 00:00:00+00,9658,hour_07,12.0,7,2025-05-24 07:00:00
17126149,17126149,2025-05-24 00:00:00+00,7126,hour_07,60.0,7,2025-05-24 07:00:00
18479658,18479658,2025-05-24 00:00:00+00,9658,hour_07,198.0,7,2025-05-24 07:00:00
18479658,18479658,2025-05-25 00:00:00+00,9658,hour_07,5.0,7,2025-05-25 07:00:00
15334016,15334016,2025-05-25 00:00:00+00,34016,hour_07,546.0,7,2025-05-25 07:00:00
17126147,17126147,2025-05-25 00:00:00+00,7126,hour_07,18.0,7,2025-05-25 07:00:00
17126147,17126147,2025-05-25 00:00:00+00,7126,hour_07,24.0,7,2025-05-25 07:00:00
17126149,17126149,2025-05-25 00:00:00+00,7126,hour_07,23.0,7,2025-05-25 07:00:00
17126147,17126147,2025-05-25 00:00:00+00,7126,hour_07,15.0,7,2025-05-25 07:00:00
18479658,18479658,2025-05-25 00:00:00+00,9658,hour_07,11.0,7,2025-05-25 07:00:00
18479658,18479658,2025-05-25 00:00:00+00,9658,hour_07,122.0,7,2025-05-25 07:00:00
17126149,17126149,2025-05-25 00:00:00+00,7126,hour_07,395.0,7,2025-05-25 07:00:00
17126147,17126147,2025-05-25 00:00:00+00,7126,hour_07,21.0,7,2025-05-25 07:00:00
18479658,18479658,2025-05-25 00:00:00+00,9658,hour_07,140.0,7,2025-05-25 07:00:00
15334016,15334016,2025-05-25 00:00:00+00,34016,hour_07,45.0,7,2025-05-25 07:00:00
17126147,17126147,2025-05-26 00:00:00+00,7126,hour_07,23.0,7,2025-05-26 07:00:00
18479658,18479658,2025-05-26 00:00:00+00,9658,hour_07,342.0,7,2025-05-26 07:00:00
17126147,17126147,2025-05-26 00:00:00+00,7126,hour_07,50.0,7,2025-05-26 07:00:00
15334016,15334016,2025-05-26 00:00:00+00,34016,hour_07,1159.0,7,2025-05-26 07:00:00
17126147,17126147,2025-05-26 00:00:00+00,7126,hour_07,33.0,7,2025-05-26 07:00:00
17126149,17126149,2025-05-26 00:00:00+00,7126,hour_07,719.0,7,2025-05-26 07:00:00
18479658,18479658,2025-05-26 00:00:00+00,9658,hour_07,27.0,7,2025-05-26 07:00:00
15334016,15334016,2025-05-26 00:00:00+00,34016,hour_07,126.0,7,2025-05-26 07:00:00
18479658,18479658,2025-05-26 00:00:00+00,9658,hour_07,404.0,7,2025-05-26 07:00:00
18479658,18479658,2025-05-26 00:00:00+00,9658,hour_07,37.0,7,2025-05-26 07:00:00
17126149,17126149,2025-05-26 00:00:00+00,7126,hour_07,102.0,7,2025-05-26 07:00:00
17126147,17126147,2025-05-26 00:00:00+00,7126,hour_07,59.0,7,2025-05-26 07:00:00
17126148,17126148,2025-05-27 00:00:00+00,7126,hour_07,86.0,7,2025-05-27 07:00:00
18479658,18479658,2025-05-27 00:00:00+00,9658,hour_07,466.0,7,2025-05-27 07:00:00
18479658,18479658,2025-05-27 00:00:00+00,9658,hour_07,403.0,7,2025-05-27 07:00:00
17126148,17126148,2025-05-27 00:00:00+00,7126,hour_07,325.0,7,2025-05-27 07:00:00
17126147,17126147,2025-05-27 00:00:00+00,7126,hour_07,37.0,7,2025-05-27 07:00:00
17126149,17126149,2025-05-27 00:00:00+00,7126,hour_07,108.0,7,2025-05-27 07:00:00
18479658,18479658,2025-05-27 00:00:00+00,9658,hour_07,31.0,7,2025-05-27 07:00:00
15334016,15334016,2025-05-27 00:00:00+00,34016,hour_07,1164.0,7,2025-05-27 07:00:00
17126147,17126147,2025-05-27 00:00:00+00,7126,hour_07,47.0,7,2025-05-27 07:00:00
17126147,17126147,2025-05-27 00:00:00+00,7126,hour_07,38.0,7,2025-05-27 07:00:00
17126149,17126149,2025-05-27 00:00:00+00,7126,hour_07,698.0,7,2025-05-27 07:00:00
17126147,17126147,2025-05-27 00:00:00+00,7126,hour_07,56.0,7,2025-05-27 07:00:00
15334016,15334016,2025-05-27 00:00:00+00,34016,hour_07,115.0,7,2025-05-27 07:00:00
18479658,18479658,2025-05-27 00:00:00+00,9658,hour_07,35.0,7,2025-05-27 07:00:00
17126147,17126147,2025-05-28 00:00:00+00,7126,hour_07,58.0,7,2025-05-28 07:00:00
17126149,17126149,2025-05-28 00:00:00+00,7126,hour_07,98.0,7,2025-05-28 07:00:00
17126147,17126147,2025-05-28 00:00:00+00,7126,hour_07,46.0,7,2025-05-28 07:00:00
17126149,17126149,2025-05-28 00:00:00+00,7126,hour_07,672.0,7,2025-05-28 07:00:00
18479658,18479658,2025-05-28 00:00:00+00,9658,hour_07,346.0,7,2025-05-28 07:00:00
17126148,17126148,2025-05-28 00:00:00+00,7126,hour_07,235.0,7,2025-05-28 07:00:00
17126147,17126147,2025-05-28 00:00:00+00,7126,hour_07,41.0,7,2025-05-28 07:00:00
15334016,15334016,2025-05-28 00:00:00+00,34016,hour_07,124.0,7,2025-05-28 07:00:00
15334016,15334016,2025-05-28 00:00:00+00,34016,hour_07,1265.0,7,2025-05-28 07:00:00
18479658,18479658,2025-05-28 00:00:00+00,9658,hour_07,443.0,7,2025-05-28 07:00:00
17126148,17126148,2025-05-28 00:00:00+00,7126,hour_07,99.0,7,2025-05-28 07:00:00
17126147,17126147,2025-05-28 00:00:00+00,7126,hour_07,35.0,7,2025-05-28 07:00:00
18479658,18479658,2025-05-28 00:00:00+00,9658,hour_07,38.0,7,2025-05-28 07:00:00
18479658,18479658,2025-05-28 00:00:00+00,9658,hour_07,35.0,7,2025-05-28 07:00:00
17126149,17126149,2025-05-29 00:00:00+00,7126,hour_07,115.0,7,2025-05-29 07:00:00
17126147,17126147,2025-05-29 00:00:00+00,7126,hour_07,58.0,7,2025-05-29 07:00:00
15334016,15334016,2025-05-29 00:00:00+00,34016,hour_07,1162.0,7,2025-05-29 07:00:00
18479658,18479658,2025-05-29 00:00:00+00,9658,hour_07,43.0,7,2025-05-29 07:00:00
15334016,15334016,2025-05-29 00:00:00+00,34016,hour_07,140.0,7,2025-05-29 07:00:00
18479658,18479658,2025-05-29 00:00:00+00,9658,hour_07,460.0,7,2025-05-29 07:00:00
18479658,18479658,2025-05-29 00:00:00+00,9658,hour_07,324.0,7,2025-05-29 07:00:00
17126147,17126147,2025-05-29 00:00:00+00,7126,hour_07,58.0,7,2025-05-29 07:00:00
17126148,17126148,2025-05-29 00:00:00+00,7126,hour_07,238.0,7,2025-05-29 07:00:00
17126147,17126147,2025-05-29 00:00:00+00,7126,hour_07,34.0,7,2025-05-29 07:00:00
18479658,18479658,2025-05-29 00:00:00+00,9658,hour_07,21.0,7,2025-05-29 07:00:00
17126148,17126148,2025-05-29 00:00:00+00,7126,hour_07,112.0,7,2025-05-29 07:00:00
17126147,17126147,2025-05-29 00:00:00+00,7126,hour_07,38.0,7,2025-05-29 07:00:00
17126149,17126149,2025-05-29 00:00:00+00,7126,hour_07,751.0,7,2025-05-29 07:00:00
15334016,15334016,2025-05-30 00:00:00+00,34016,hour_07,1123.0,7,2025-05-30 07:00:00
17126147,17126147,2025-05-30 00:00:00+00,7126,hour_07,57.0,7,2025-05-30 07:00:00
17126148,17126148,2025-05-30 00:00:00+00,7126,hour_07,104.0,7,2025-05-30 07:00:00
17126147,17126147,2025-05-30 00:00:00+00,7126,hour_07,29.0,7,2025-05-30 07:00:00
18479658,18479658,2025-05-30 00:00:00+00,9658,hour_07,351.0,7,2025-05-30 07:00:00
18479658,18479658,2025-05-30 00:00:00+00,9658,hour_07,33.0,7,2025-05-30 07:00:00
18479658,18479658,2025-05-30 00:00:00+00,9658,hour_07,28.0,7,2025-05-30 07:00:00
17126147,17126147,2025-05-30 00:00:00+00,7126,hour_07,40.0,7,2025-05-30 07:00:00
17126149,17126149,2025-05-30 00:00:00+00,7126,hour_07,100.0,7,2025-05-30 07:00:00
15334016,15334016,2025-05-30 00:00:00+00,34016,hour_07,122.0,7,2025-05-30 07:00:00
18479658,18479658,2025-05-30 00:00:00+00,9658,hour_07,425.0,7,2025-05-30 07:00:00
17126147,17126147,2025-05-30 00:00:00+00,7126,hour_07,45.0,7,2025-05-30 07:00:00
17126149,17126149,2025-05-30 00:00:00+00,7126,hour_07,741.0,7,2025-05-30 07:00:00
17126148,17126148,2025-05-30 00:00:00+00,7126,hour_07,215.0,7,2025-05-30 07:00:00
18479658,18479658,2025-05-31 00:00:00+00,9658,hour_07,220.0,7,2025-05-31 07:00:00
17126147,17126147,2025-05-31 00:00:00+00,7126,hour_07,20.0,7,2025-05-31 07:00:00
18479658,18479658,2025-05-31 00:00:00+00,9658,hour_07,31.0,7,2025-05-31 07:00:00
18479658,18479658,2025-05-31 00:00:00+00,9658,hour_07,311.0,7,2025-05-31 07:00:00
17126149,17126149,2025-05-31 00:00:00+00,7126,hour_07,596.0,7,2025-05-31 07:00:00
17126147,17126147,2025-05-31 00:00:00+00,7126,hour_07,20.0,7,2025-05-31 07:00:00
15334016,15334016,2025-05-31 00:00:00+00,34016,hour_07,82.0,7,2025-05-31 07:00:00
17126147,17126147,2025-05-31 00:00:00+00,7126,hour_07,33.0,7,2025-05-31 07:00:00
17126147,17126147,2025-05-31 00:00:00+00,7126,hour_07,43.0,7,2025-05-31 07:00:00
15334016,15334016,2025-05-31 00:00:00+00,34016,hour_07,847.0,7,2025-05-31 07:00:00
17126148,17126148,2025-05-31 00:00:00+00,7126,hour_07,131.0,7,2025-05-31 07:00:00
17126148,17126148,2025-05-31 00:00:00+00,7126,hour_07,48.0,7,2025-05-31 07:00:00
18479658,18479658,2025-05-31 00:00:00+00,9658,hour_07,23.0,7,2025-05-31 07:00:00
17126149,17126149,2025-05-31 00:00:00+00,7126,hour_07,80.0,7,2025-05-31 07:00:00
17126149,17126149,2025-06-01 00:00:00+00,7126,hour_07,387.0,7,2025-06-01 07:00:00
17126147,17126147,2025-06-01 00:00:00+00,7126,hour_07,18.0,7,2025-06-01 07:00:00
15334016,15334016,2025-06-01 00:00:00+00,34016,hour_07,50.0,7,2025-06-01 07:00:00
18479658,18479658,2025-06-01 00:00:00+00,9658,hour_07,146.0,7,2025-06-01 07:00:00
15334016,15334016,2025-06-01 00:00:00+00,34016,hour_07,552.0,7,2025-06-01 07:00:00
