sample_id,incident_id,station_id,anchor_time,target,split_group_id,is_control,control_fallback_flag,duration_hours,log_flow_m3,rel_change_m3,log_flow_m2,rel_change_m2,log_flow_m1,rel_change_m1,log_flow_p0,rel_change_p0,log_flow_p1,rel_change_p1,log_flow_p2,rel_change_p2,log_flow_p3,rel_change_p3,pre_mean,response_mean,mean_shift,response_min,max_abs_relative_change,pre_slope,response_slope,partition
INC_252263-webtirf_10011,252263-webtirf,10011,2025-10-11 02:00:00,ACCIDENT,G000036,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_252661-webtirf_10011,252661-webtirf,10011,2025-10-15 05:00:00,ACCIDENT,G000037,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_252747-webtirf_10011,252747-webtirf,10011,2025-10-16 00:00:00,OTHER_DISRUPTION,G000038,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_253707-webtirf_10011,253707-webtirf,10011,2025-10-24 18:00:00,OTHER_DISRUPTION,G000039,0,0,1.9112063888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_253737-webtirf_10011,253737-webtirf,10011,2025-10-25 05:00:00,OTHER_DISRUPTION,G000040,0,0,0.5638008333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_254102-webtirf_10011,254102-webtirf,10011,2025-10-29 02:00:00,OTHER_DISRUPTION,G000041,0,0,0.8775925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_254259-webtirf_10011,254259-webtirf,10011,2025-10-30 07:00:00,ACCIDENT,G000042,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_254665-webtirf_10011,254665-webtirf,10011,2025-11-03 21:00:00,OTHER_DISRUPTION,G000043,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_255476-webtirf_10011,255476-webtirf,10011,2025-11-12 05:00:00,OTHER_DISRUPTION,G000044,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_256862-webtirf_10011,256862-webtirf,10011,2025-11-25 03:00:00,OTHER_DISRUPTION,G000045,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_257275-webtirf_10011,257275-webtirf,10011,2025-11-27 05:00:00,OTHER_DISRUPTION,G000046,0,0,1.92585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_257294-webtirf_10011,257294-webtirf,10011,2025-11-27 07:00:00,OTHER_DISRUPTION,G000046,0,0,0.9027655555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_259126-webtirf_10011,259126-webtirf,10011,2025-12-12 16:00:00,OTHER_DISRUPTION,G000047,0,0,0.5879602777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_260293-webtirf_10011,260293-webtirf,10011,2025-12-25 11:00:00,ACCIDENT,G000048,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_260541-webtirf_10011,260541-webtirf,10011,2025-12-30 12:00:00,OTHER_DISRUPTION,G000049,0,0,1.3806644444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_219670.0-webtirf_23067,219670.0-webtirf,23067,2025-01-06 03:00:00,OTHER_DISRUPTION,G000066,0,0,0.5,3.9512437185814275,-0.49019607843137253,4.624972813284271,0.0,5.908082938168931,2.607843137254902,6.78332520060396,5.0,7.186901020411631,5.0,7.471363088187097,5.0,7.651595573857601,5.0,173.0,1515.5,1342.5,882.0,5.0,158.00000000000003,409.79999999999995,train
INC_219807-webtirf_23067,219807-webtirf,23067,2025-01-07 04:00:00,OTHER_DISRUPTION,G000067,0,0,0.5,5.225746673713202,-0.19130434782608696,5.438079308923196,0.0,6.111467339502679,0.9608695652173913,6.530877627725885,1.982608695652174,6.8001700683022,2.9043478260869566,7.216709486709457,4.921739130434783,7.346655163176539,5.0,288.0,1123.25,835.25,685.0,5.0,132.50000000000006,305.89999999999986,train
INC_221498-webtirf_23067,221498-webtirf,23067,2025-01-21 05:00:00,OTHER_DISRUPTION,G000068,0,0,0.5,5.929589143389895,-0.4939434724091521,6.610696044717759,0.0,7.010311867307229,0.49125168236877526,7.43955930913332,1.2907133243606999,7.754052639035757,2.1372812920592192,7.727535110475448,2.0551816958277254,7.4073177104694174,1.218034993270525,741.3333333333334,1986.75,1245.4166666666665,1647.0,2.1372812920592192,366.0000000000002,-22.30000000000052,train
INC_221794-webtirf_23067,221794-webtirf,23067,2025-01-24 04:00:00,OTHER_DISRUPTION,G000069,0,0,0.5,4.3694478524670215,-0.6146341463414634,5.3230099791384085,0.0,6.100318952020064,1.175609756097561,6.54965074223381,2.4097560975609755,6.903747257584598,3.8585365853658535,7.173958319756794,5.0,7.430707082545968,5.0,242.33333333333334,1170.75,928.4166666666666,698.0,5.0,183.50000000000003,327.2999999999999,train
INC_224696-webtirf_23067,224696-webtirf,23067,2025-02-22 03:00:00,OTHER_DISRUPTION,G000070,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
INC_225822-webtirf_23067,225822-webtirf,23067,2025-03-05 21:00:00,OTHER_DISRUPTION,G000071,0,0,0.5944838888888888,6.610696044717759,0.026243093922651933,6.584791392385716,0.0,6.498282149476434,-0.08287292817679558,6.2285110035911835,-0.29972375690607733,5.017279836814924,-0.7914364640883977,3.9889840465642745,-0.925414364640884,4.454347296253507,-0.8812154696132597,709.3333333333334,198.5,-510.83333333333337,53.0,0.925414364640884,-39.499999999999886,-136.00000000000009,train
INC_226899-webtirf_23067,226899-webtirf,23067,2025-03-10 03:00:00,OTHER_DISRUPTION,G000072,0,0,0.5,4.290459441148391,-0.0875,4.382026634673881,0.0,5.384495062789089,1.725,5.8916442118257715,3.525,6.481577129276431,5.0,6.778784897685177,5.0,7.1846291527173145,5.0,122.66666666666667,802.25,679.5833333333334,361.0,5.0,72.50000000000003,309.69999999999993,train
