sample_id,incident_id,station_id,anchor_time,target,split_group_id,is_control,control_fallback_flag,duration_hours,log_flow_m3,rel_change_m3,log_flow_m2,rel_change_m2,log_flow_m1,rel_change_m1,log_flow_p0,rel_change_p0,log_flow_p1,rel_change_p1,log_flow_p2,rel_change_p2,log_flow_p3,rel_change_p3,pre_mean,response_mean,mean_shift,response_min,max_abs_relative_change,pre_slope,response_slope,partition
INC_227150.0-webtirf_68025,227150.0-webtirf,68025,2025-03-11 22:00:00,OTHER_DISRUPTION,G000457,0,0,0.5,3.4339872044851463,0.0,3.4657359027997265,0.03225806451612903,3.4339872044851463,0.0,3.332204510175204,-0.0967741935483871,2.3978952727983707,-0.6451612903225806,4.976733742420574,3.6774193548387095,4.564348191467836,2.096774193548387,30.333333333333332,69.0,38.66666666666667,10.0,3.6774193548387095,-8.09412282503871e-16,33.800000000000004,validation
INC_239820.0-webtirf_68025,239820.0-webtirf,68025,2025-06-22 19:00:00,ACCIDENT,G000469,0,0,0.5,3.295836866004329,-0.2894736842105263,3.713572066704308,0.07894736842105263,3.6375861597263857,0.0,3.6375861597263857,0.0,4.189654742026425,0.7368421052631579,3.4011973816621555,-0.21052631578947367,3.044522437723423,-0.4473684210526316,34.333333333333336,37.75,3.4166666666666643,20.0,0.7368421052631579,5.5,-8.700000000000005,validation
INC_240828-webtirf_68025,240828-webtirf,68025,2025-07-01 11:00:00,ACCIDENT,G000471,0,0,0.5,4.564348191467836,0.0,4.663439094112067,0.10416666666666667,4.394449154672439,-0.15625,4.060443010546419,-0.3958333333333333,4.143134726391533,-0.34375,4.276666119016055,-0.25,3.828641396489095,-0.5208333333333334,93.33333333333333,58.75,-34.58333333333333,45.0,0.5208333333333334,-7.499999999999981,-2.7000000000000126,validation
INC_243439-webtirf_68025,243439-webtirf,68025,2025-07-26 07:00:00,OTHER_DISRUPTION,G000475,0,0,0.8959647222222222,2.1972245773362196,-0.4375,2.772588722239781,0.0,3.258096538021482,0.625,3.295836866004329,0.6875,3.912023005428146,2.125,3.871201010907891,2.0,3.9512437185814275,2.25,16.0,43.25,27.25,26.0,2.25,8.5,7.299999999999995,validation
INC_248731-webtirf_68025,248731-webtirf,68025,2025-09-09 18:00:00,OTHER_DISRUPTION,G000485,0,0,2.07799,6.795705775173514,-0.046908315565031986,6.843749949006225,0.0,6.887552571664617,0.04477611940298507,6.673297967767654,-0.15671641791044777,6.502790045915623,-0.2889125799573561,6.19644412779452,-0.47654584221748403,6.040254711277414,-0.5522388059701493,936.3333333333334,591.25,-345.08333333333337,419.0,0.5522388059701493,43.00000000000016,-128.90000000000006,validation
INC_252597-webtirf_68025,252597-webtirf,68025,2025-10-14 21:00:00,OTHER_DISRUPTION,G000489,0,0,0.6395855555555555,6.726233402358747,0.1729957805907173,6.566672429803241,0.0,6.429719478039138,-0.1279887482419128,6.1224928095143865,-0.35864978902953587,5.840641657373398,-0.5161744022503516,5.3981627015177525,-0.6891701828410689,4.795790545596741,-0.829817158931083,720.6666666666666,284.5,-436.16666666666663,120.0,0.829817158931083,-106.99999999999996,-112.80000000000005,validation
INC_254019-webtirf_68025,254019-webtirf,68025,2025-10-28 09:00:00,ACCIDENT,G000492,0,0,0.6295680555555556,5.0106352940962555,0.13636363636363635,4.882801922586371,0.0,4.6913478822291435,-0.17424242424242425,4.890349128221754,0.007575757575757576,4.59511985013459,-0.25,4.290459441148391,-0.44696969696969696,4.394449154672439,-0.38636363636363635,129.33333333333334,95.5,-33.83333333333334,72.0,0.44696969696969696,-20.49999999999998,-18.20000000000002,validation
INC_254425-webtirf_68025,254425-webtirf,68025,2025-10-31 19:00:00,ACCIDENT,G000493,0,0,1.2324980555555556,6.872128101338986,-0.002068252326783868,6.92461239604856,0.05170630816959669,6.874198495453294,0.0,6.61472560020376,-0.22854188210961737,6.376726947898627,-0.39193381592554294,6.253828811575473,-0.4622543950361944,6.066108090103747,-0.5542916235780765,982.0,570.25,-411.75,430.0,0.5542916235780765,0.999999999999992,-101.30000000000013,validation
INC_254427-webtirf_68025,254427-webtirf,68025,2025-10-31 20:00:00,ACCIDENT,G000493,0,0,0.7058888888888888,6.92461239604856,0.05170630816959669,6.874198495453294,0.0,6.61472560020376,-0.22854188210961737,6.376726947898627,-0.39193381592554294,6.253828811575473,-0.4622543950361944,6.066108090103747,-0.5542916235780765,5.733341276897746,-0.6804550155118925,909.0,461.0,-448.0,308.0,0.6804550155118925,-135.50000000000009,-92.60000000000005,validation
INC_259325-webtirf_68025,259325-webtirf,68025,2025-12-15 19:00:00,OTHER_DISRUPTION,G000497,0,0,0.5,6.866933284461882,0.0,6.893656354602635,0.027083333333333334,6.5722825426940075,-0.2552083333333333,6.4457198193855785,-0.34375,6.263398262591624,-0.453125,6.018593214496234,-0.571875,5.749392985908253,-0.6729166666666667,886.0,469.0,-417.0,313.0,0.6729166666666667,-122.4999999999998,-106.2000000000001,validation
